L_var_ID	Orthogroup	LVeggA	LVeggB	LVeggC	LV4cA	LV4cB	LV4cC	LV16cA	LV16cB	LV16cC	LV32cA	LV32cB	LV32cC	LVblA	LVblB	LVblC	LVgaA	LVgaB	LVgaC	LVprA	LVprB	LVprC
LVA_32723	OG0011495	12	2	0	33	29	1	14	18	0	3	0	11	0	0	29	17	2	11	13	8	3
LVA_32725	NA	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	1	1
LVA_32726	OG0001584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32727	NA	0	0	0	2	0	0	24	0	0	0	0	0	0	1	0	32	1	0	1	3	0
LVA_32728	OG0001094	3	2	0	14	1	6	23	35	2	0	8	10	1	21	0	1	3	4	6	9	4
LVA_32729	NA	6	0	0	22	0	6	40	62	0	1	9	8	5	20	0	2	4	2	6	6	5
LVA_3273	OG0007821	124	145	83	185	345	214	153	221	230	53	283	75	49	55	13	23	28	11	37	14	36
LVA_32730	OG0001339	675	175	133	351	141	118	115	136	60	239	348	407	58	255	336	45	30	7	9	5	6
LVA_32731	OG0000182	27	15	25	27	8	17	6	2	3	16	32	24	34	26	23	5	4	5	32	21	24
LVA_32733	OG0018339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32735	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32736	OG0001360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
LVA_32737	OG0001360	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
LVA_32738	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32739	OG0004249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_3274	OG0007822	1076	2051	1495	1488	1667	3016	4852	6457	2474	2999	5193	5623	2538	1806	3254	2708	1717	2081	852	519	494
LVA_32740	OG0001956	281	553	243	678	172	287	616	608	1130	659	587	189	238	203	224	571	777	326	550	283	386
LVA_32741	OG0005829	384	1049	622	273	759	687	309	439	298	58	318	777	279	512	466	400	191	310	386	203	225
LVA_32742	OG0003340	24	34	220	291	306	207	406	541	93	221	830	345	358	366	498	668	602	577	525	268	346
LVA_32743	OG0005828	33	24	8	196	22	52	16	16	66	30	28	160	22	18	12	13	12	6	5	10	8
LVA_32745	OG0011460	2	1	2	8	0	3	2	2	6	0	2	4	0	0	0	0	0	0	0	0	1
LVA_32746	OG0004286	18	19	13	131	99	101	105	120	117	72	84	104	210	219	124	271	284	324	401	281	299
LVA_32747	OG0005827	31	34	18	117	386	389	435	442	314	280	338	266	2494	2613	4937	2316	1368	1782	1331	948	964
LVA_3275	OG0002677	197	102	234	620	234	199	573	765	223	269	411	248	250	381	320	366	232	244	460	259	261
LVA_32750	OG0018558	13	2	0	0	0	5	2	0	0	0	0	0	0	1	2	2	0	0	0	1	0
LVA_32753	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32754	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0
LVA_32755	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
LVA_32756	OG0000676	7	4	11	10	18	5	22	29	45	10	19	29	0	2	1	1	1	2	8	3	3
LVA_32757	OG0000676	140	95	271	436	424	240	329	293	638	186	810	1189	9	17	7	9	8	5	18	17	42
LVA_32758	OG0001215	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0	2	2	0	0	0
LVA_32759	OG0000784	1	6	0	0	1	5	0	0	0	0	2	1	3	22	1	18	24	8	13	0	2
LVA_32760	NA	0	0	0	0	4	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0
LVA_32761	OG0000031	0	0	4	5	23	0	4	2	4	1	16	24	30	4	44	4	46	58	72	15	9
LVA_32762	OG0000784	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32763	OG0001746	4	0	53	2	2	1	1	3	1	0	0	0	2	2	0	2	1	1	3	1	1
LVA_32764	OG0001746	0	0	13	8	0	0	2	2	0	2	0	0	17	3	2	4	3	5	7	4	1
LVA_32765	OG0000676	42	24	97	67	126	55	69	91	146	45	79	219	4	10	3	1	0	2	4	1	4
LVA_32766	OG0001215	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
LVA_32768	NA	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
LVA_32769	OG0000784	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_3277	OG0010850	251	1137	677	2308	1601	3409	2020	2679	1374	394	704	1089	400	392	140	632	527	338	1269	1300	1337
LVA_32770	OG0001746	4	0	64	2	3	1	1	3	1	0	0	0	2	3	0	1	0	0	4	1	1
LVA_32771	OG0001746	2	2	7	15	1	0	7	8	2	2	1	0	16	9	1	12	2	6	11	6	3
LVA_32772	OG0001746	1	0	5	22	0	0	2	1	2	3	2	1	30	10	4	8	2	15	9	7	4
LVA_32774	OG0001210	0	0	1	2	4	20	12	18	1	5	10	4	54	45	46	121	47	92	72	42	46
LVA_32775	NA	4	1	4	4	6	34	26	43	11	4	21	12	120	150	172	363	174	198	182	106	135
LVA_32776	OG0014483	13	12	24	37	134	26	82	118	34	17	76	61	66	36	76	70	58	64	59	50	41
LVA_3278	OG0017048	82	31	30	93	47	28	94	141	54	31	39	24	120	75	93	157	128	77	116	146	142
LVA_32780	OG0017170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32781	OG0008193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32782	OG0011532	15	34	64	170	139	252	161	136	192	138	278	162	158	132	270	102	96	118	88	40	56
LVA_32783	OG0002310	74	108	146	172	284	274	243	246	75	56	224	184	212	221	181	287	244	211	270	223	247
LVA_32784	OG0011401	4	4	10	6	6	18	18	12	10	16	12	14	183	152	226	281	202	286	281	166	153
LVA_32785	OG0011402	24	24	12	17	156	42	32	24	33	8	11	22	1	15	80	21	6	0	0	0	6
LVA_32786	OG0011403	0	0	0	4	8	0	1	0	0	0	0	0	0	0	0	2	10	10	50	36	37
LVA_32787	OG0005785	392	334	437	241	231	307	915	1098	535	484	570	978	197	190	175	449	266	264	274	256	269
LVA_32788	OG0004241	455	499	419	129	197	162	335	388	289	185	273	408	804	647	953	1062	670	799	682	683	594
LVA_32789	OG0018603	236	279	177	56	92	72	157	204	98	72	129	214	388	348	363	571	354	366	310	328	301
LVA_32790	OG0000007	27	24	15	104	85	57	146	205	67	49	62	66	10842	9826	6839	1890	3055	6370	559	392	249
LVA_32791	OG0007657	4	0	1	1	5	1	2	2	4	10	1	4	12	20	23	25	60	10	12	36	32
LVA_32792	NA	0	0	0	0	0	12	0	0	1	0	0	3	1	3	11	2	2	2	4	2	1
LVA_32794	OG0000636	1	1	0	0	0	4	0	0	0	0	0	0	0	0	6	0	1	0	0	1	0
LVA_32795	OG0000636	0	1	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0
LVA_32796	OG0000636	2	3	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
LVA_32797	OG0000636	54	1	20	0	203	6	9	1	27	0	26	1	6	10	21	1	2	6	12	14	16
LVA_32798	NA	2	0	2	0	4	0	1	0	1	0	1	0	0	3	2	2	2	0	15	7	8
LVA_32799	OG0007656	30	8	2	12	32	40	20	28	34	5	6	26	32	34	82	40	48	48	50	60	49
LVA_328	NA	1	1	0	2	2	4	0	3	2	10	127	38	2	0	3	278	103	160	272	170	212
LVA_32800	OG0000379	74	110	247	109	179	220	115	173	100	90	86	134	18	20	72	25	24	24	44	54	53
LVA_32802	OG0005178	51	53	289	129	94	151	270	370	128	112	205	256	53	46	85	49	29	63	99	64	87
LVA_32803	NA	101	34	113	251	187	376	487	664	560	374	786	425	77	189	92	893	135	174	243	125	161
LVA_32809	OG0008270	19	43	23	126	23	182	106	110	63	64	157	151	24	48	33	20	38	18	15	6	18
LVA_3281	OG0007823	687	688	1506	1642	1455	2072	2939	3435	2334	1653	2720	3252	3173	2773	3835	2164	1579	1713	1181	988	1106
LVA_32810	OG0006971	42	20	48	298	324	166	253	295	178	26	276	227	70	77	100	210	128	158	169	108	140
LVA_32811	OG0014639	69	58	80	277	225	251	676	909	835	366	1386	1633	62	105	92	290	126	226	224	89	137
LVA_32813	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	8	3	3
LVA_32814	OG0011454	3	0	0	6	6	0	3	1	7	1	0	2	2	3	2	43	18	26	80	70	58
LVA_32816	OG0011455	16	4	2	80	4	10	1	8	64	215	14	109	3	6	6	4	4	3	3	2	3
LVA_32817	OG0011456	3	0	2	2	0	3	23	3	18	5	7	19	11	4	6	53	36	42	84	34	38
LVA_32818	OG0002765	35	20	68	185	300	211	234	197	172	90	194	198	207	185	120	162	86	228	69	43	63
LVA_32819	OG0002765	19	4	7	77	105	32	66	77	56	47	100	98	208	181	359	255	124	207	82	70	48
LVA_3282	OG0013893	520	622	815	1315	1912	2839	3488	4307	2441	2043	4512	5423	3552	3070	3936	6070	3124	4259	3301	2791	2895
LVA_32820	OG0002765	0	0	1	5	6	2	3	4	1	2	6	12	4	3	3	3	4	3	1	0	2
LVA_32821	NA	432	350	243	283	249	232	1070	1008	716	569	650	782	16912	17935	34207	20525	14857	15166	17368	16434	17612
LVA_32822	OG0005826	7	8	59	304	12	17	60	5	31	6	24	13	53	62	74	113	52	84	154	143	160
LVA_32826	OG0003339	20	40	2	16	14	58	14	18	10	11	30	15	60	35	59	220	180	182	93	78	72
LVA_32827	OG0003339	29	29	3	12	19	66	14	14	17	8	32	24	53	35	74	281	182	192	134	110	70
LVA_32828	NA	0	1	0	1	0	2	1	1	0	0	3	0	1	0	2	2	1	0	0	1	2
LVA_32829	OG0005767	139	49	52	196	212	305	257	257	393	122	262	339	21	70	52	106	66	66	102	92	81
LVA_3283	OG0001663	87	37	61	149	164	321	298	457	277	284	175	300	346	312	248	576	417	438	427	261	250
LVA_32830	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2
LVA_32831	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
LVA_32832	OG0000160	0	0	1	0	0	1	0	0	0	1	1	0	2	3	1	2	4	7	6	2	2
LVA_32833	NA	0	0	36	1	0	4	3	4	0	0	4	0	2	0	0	0	0	0	1	0	0
LVA_32835	OG0002519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32836	NA	0	1	6	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	2
LVA_32837	OG0000442	0	0	1	0	0	0	1	3	4	0	2	2	0	0	8	0	0	0	0	0	0
LVA_32838	OG0000442	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	0	0	0	1	0
LVA_32839	OG0008267	12	12	8	12	26	22	14	8	23	6	14	18	361	298	522	313	217	180	240	187	182
LVA_3284	OG0007824	356	291	681	2373	1903	2824	2211	2587	2770	1983	5082	3930	678	617	919	730	431	624	476	309	318
LVA_32844	OG0002319	26	18	24	35	92	94	74	60	28	148	52	143	98	56	67	72	33	26	43	31	44
LVA_32845	OG0002319	23	8	11	15	56	40	35	36	14	83	29	69	50	46	40	36	15	21	26	28	21
LVA_32846	OG0005843	358	145	214	674	448	408	506	576	227	363	928	314	364	439	522	536	353	496	957	558	564
LVA_32848	OG0020134	5	4	8	8	22	23	16	14	6	28	5	33	26	15	14	27	6	9	14	6	6
LVA_32849	NA	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	4	0	0	1	0	0
LVA_3285	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32850	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0
LVA_32851	NA	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	2	0	1	1	0
LVA_32852	OG0002319	20	4	7	4	32	23	23	20	6	68	17	44	26	23	22	33	12	8	18	33	16
LVA_32853	OG0005843	89	46	57	183	94	156	150	213	86	125	320	259	146	116	190	266	149	164	269	183	160
LVA_32855	OG0014520	0	0	8	0	0	0	1	0	24	0	0	0	0	0	2	2	3	2	2	5	0
LVA_32856	OG0014519	1	6	10	0	0	2	0	0	0	0	0	0	52	18	29	157	58	96	122	63	75
LVA_32858	OG0014469	144	128	260	396	269	351	175	290	157	154	352	133	108	94	76	205	95	145	263	295	198
LVA_32859	NA	39	46	19	27	42	89	13	11	22	23	34	13	52	24	38	105	17	40	39	36	29
LVA_32864	OG0011369	19	22	43	52	92	70	80	94	80	60	142	126	68	48	68	68	33	33	34	33	30
LVA_32865	OG0006921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32866	OG0011368	7	18	22	80	26	108	136	172	52	45	22	65	54	125	124	122	60	59	45	42	40
LVA_32868	OG0011367	4	0	2	14	34	22	18	10	16	10	80	30	4	10	32	57	27	61	32	22	20
LVA_32869	NA	2	1	4	13	14	8	9	5	4	8	47	21	2	8	23	41	18	22	21	7	10
LVA_32870	OG0008166	28	11	23	152	84	104	412	519	322	224	518	417	495	632	700	842	522	602	468	298	288
LVA_32871	OG0000421	5	0	3	27	12	4	36	40	1	3	40	23	62	77	48	72	17	54	44	25	50
LVA_32872	OG0008166	103	47	58	528	356	354	1227	1379	789	736	1408	1280	1582	1825	2230	3003	1416	1945	1467	872	794
LVA_32873	OG0001955	346	645	847	1939	1930	3323	4270	4202	4527	1769	5581	3941	2392	1789	2469	1985	1578	1864	1280	802	869
LVA_32875	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	11	7	6	6	9	9	6	7
LVA_32876	OG0005766	22	10	10	45	60	44	38	44	66	83	106	103	189	120	178	189	114	136	123	104	99
LVA_32877	OG0008165	0	2	6	4	1	11	2	7	6	4	17	9	20	25	22	27	38	51	146	88	104
LVA_32879	OG0008164	28	42	23	109	274	162	104	82	63	62	93	82	1049	2052	913	2644	1067	2011	1076	916	871
LVA_3288	OG0010844	93	173	158	256	332	291	186	239	137	232	377	550	57	62	26	79	68	58	46	53	40
LVA_32881	OG0002306	0	2	2	0	0	0	0	1	2	2	2	0	6	16	10	30	2	8	10	7	12
LVA_32883	NA	0	0	0	0	0	1	0	0	1	0	0	0	4	1	4	13	1	8	6	2	6
LVA_32884	NA	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	11	0	4	4	4	4
LVA_32886	OG0002306	0	0	0	0	0	0	0	0	2	3	0	0	8	4	2	10	0	3	6	11	8
LVA_32888	OG0008164	33	57	33	174	468	205	175	119	72	97	137	138	1600	3364	1370	4410	1653	2983	1607	1352	1317
LVA_32889	OG0008165	2	4	3	12	2	12	6	4	4	2	16	42	26	25	26	41	66	52	178	90	106
LVA_3289	OG0013889	20	22	42	360	155	188	251	302	220	430	143	509	166	296	217	769	438	434	572	345	418
LVA_32890	OG0005766	26	10	15	60	70	58	49	50	80	101	138	123	226	172	223	249	137	180	169	142	116
LVA_32891	OG0001955	352	620	1006	2086	1811	3210	4175	4118	4724	1675	5619	3697	2204	1831	2361	1952	1702	1699	1144	855	877
LVA_32892	OG0008166	126	58	99	652	348	534	1964	2418	1620	990	2271	1661	1971	2713	2691	3216	2412	2281	1653	1235	1208
LVA_32893	OG0011367	7	2	6	26	73	52	32	32	37	28	159	56	2	52	72	50	98	102	87	46	38
LVA_32895	OG0011368	6	15	20	85	30	88	130	182	58	64	20	63	50	128	156	143	70	66	48	50	40
LVA_32896	OG0006921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32897	OG0011369	20	21	32	52	76	66	61	64	48	40	138	126	75	30	66	57	35	39	33	20	21
LVA_32898	NA	22	13	22	33	38	33	16	23	18	18	36	35	26	25	48	50	26	32	20	15	29
LVA_32899	OG0014469	130	130	234	518	311	395	193	326	288	254	391	119	129	112	94	238	149	192	320	377	211
LVA_3290	OG0001954	2	6	8	33	24	82	56	71	24	24	104	32	6	9	14	12	7	17	10	10	8
LVA_32900	OG0014519	1	4	14	0	0	2	0	1	0	0	0	0	110	17	38	179	100	92	108	87	71
LVA_32901	OG0014520	0	2	5	0	2	0	1	0	14	1	0	0	0	0	4	2	4	2	1	5	0
LVA_32903	OG0005843	72	39	48	152	75	137	130	180	78	103	258	227	126	92	153	242	129	139	219	151	132
LVA_32904	OG0002319	112	84	100	115	329	291	158	142	71	412	130	373	258	189	178	258	93	78	115	107	112
LVA_32908	OG0008267	10	6	5	7	22	10	10	6	20	4	9	19	254	196	438	264	159	126	160	137	128
LVA_32909	OG0000442	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	0	0	1	1	0
LVA_3291	OG0013888	19	43	47	150	295	350	433	458	316	185	838	373	93	85	131	126	100	118	89	74	78
LVA_32910	OG0000442	0	0	2	0	0	0	0	3	5	0	2	2	0	1	8	0	0	0	0	1	0
LVA_32911	NA	2	0	4	0	0	0	0	2	0	0	1	0	0	1	2	1	0	0	0	0	0
LVA_32912	OG0002519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32914	OG0000160	0	0	1	0	0	1	0	0	0	0	1	0	2	2	2	1	4	8	5	3	2
LVA_32915	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32916	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2
LVA_32917	OG0005767	126	32	60	219	179	286	206	174	314	108	271	285	17	44	36	106	72	73	102	83	86
LVA_32918	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	1	2
LVA_3292	OG0017046	0	1	0	0	0	0	0	0	4	0	0	2	2	3	1	13	3	0	11	6	6
LVA_32920	OG0003339	71	121	13	30	53	188	22	32	28	34	73	35	124	106	164	724	472	548	278	228	206
LVA_32921	OG0005826	8	2	67	273	10	14	46	2	25	4	24	12	39	45	75	92	49	65	138	130	150
LVA_32922	NA	360	164	207	408	245	280	1276	1209	684	702	836	853	19375	18687	41860	20453	20848	11739	13367	18457	23070
LVA_32923	OG0002765	3	0	0	15	3	1	2	8	2	3	11	8	9	6	4	4	4	3	0	0	1
LVA_32924	OG0002765	19	13	10	83	93	48	71	77	98	51	70	79	181	164	309	181	98	138	64	54	35
LVA_32925	OG0002765	37	17	59	183	250	161	257	204	198	97	174	240	224	179	120	177	93	214	67	36	66
LVA_32926	NA	0	0	0	0	0	0	0	0	0	0	1	0	9	8	1	7	5	7	4	1	2
LVA_32927	OG0011456	1	0	0	2	0	0	6	1	27	13	8	18	4	3	3	28	30	33	47	25	20
LVA_32929	OG0011455	26	6	2	140	13	12	6	8	36	377	26	180	4	7	4	12	6	5	7	3	5
LVA_3293	OG0007818	0	0	0	4	2	1	1	0	1	0	0	9	6	4	9	1	2	1	2	1	1
LVA_32931	OG0011454	1	2	0	10	6	0	2	2	8	1	0	4	2	3	2	41	18	24	86	68	62
LVA_32933	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	8	3	3
LVA_32935	OG0014639	64	55	74	209	182	236	669	879	628	329	1280	1442	51	102	79	295	130	201	201	81	120
LVA_32936	OG0006971	65	18	80	436	330	176	337	447	218	26	386	296	80	94	116	313	184	200	233	142	186
LVA_32937	OG0008270	11	26	20	84	22	104	82	91	63	38	104	128	10	27	26	14	26	11	13	8	6
LVA_3294	OG0013887	10	19	29	198	412	128	616	893	538	119	152	72	637	769	652	2870	1194	1696	2406	1849	1614
LVA_32943	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LVA_32944	OG0000685	97	46	116	252	186	366	492	594	577	337	705	375	74	210	86	745	132	158	243	123	167
LVA_32945	OG0005178	46	60	195	87	126	192	176	200	209	102	270	170	39	34	113	39	38	50	67	49	90
LVA_32947	OG0000379	59	80	160	31	68	100	104	152	85	48	128	82	26	13	48	32	8	24	53	38	68
LVA_32949	OG0015579	72	56	86	41	54	102	44	68	36	44	37	70	12	8	22	8	15	18	30	26	26
LVA_3295	OG0018237	398	367	938	636	316	352	486	643	636	564	355	467	236	280	388	456	330	330	395	228	256
LVA_32951	OG0007656	29	18	1	8	28	46	24	34	18	5	8	19	25	36	46	71	40	46	46	38	47
LVA_32952	NA	2	0	5	0	4	0	0	0	1	0	1	0	0	2	1	1	2	0	22	6	9
LVA_32953	OG0000636	37	0	14	2	138	6	8	6	27	2	19	2	5	8	17	5	4	8	18	22	10
LVA_32954	OG0000636	2	3	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
LVA_32955	OG0000636	0	1	0	0	0	1	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0
LVA_32956	OG0007657	0	0	0	0	4	0	2	2	2	6	2	0	8	13	9	12	27	7	5	20	12
LVA_32957	NA	0	3	1	0	6	15	0	0	2	0	0	2	1	2	15	2	2	4	2	2	1
LVA_32958	NA	0	0	0	0	1	2	0	1	0	2	0	0	6	6	3	2	9	2	2	10	2
LVA_32959	OG0000007	19	27	17	201	154	117	252	314	157	45	118	143	6709	6753	4599	2009	2177	3731	620	432	438
LVA_3296	OG0010843	1512	713	303	721	678	564	216	176	200	942	753	957	104	73	62	659	131	138	251	243	304
LVA_32960	OG0018603	124	173	200	44	72	54	131	149	72	46	90	116	241	239	268	368	224	314	207	218	192
LVA_32961	OG0004241	481	586	484	127	169	185	301	352	205	143	289	412	731	659	844	1125	647	798	669	580	670
LVA_32962	OG0005785	367	278	385	215	216	282	866	1085	544	538	544	998	205	188	176	406	250	279	288	253	249
LVA_32963	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
LVA_32964	OG0011403	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	2	14	15	54	28	31
LVA_32965	OG0011402	56	76	26	48	722	138	92	84	88	22	24	60	8	22	372	43	14	2	0	0	12
LVA_32966	OG0011401	4	6	8	10	6	12	14	14	12	14	14	14	201	190	176	315	216	283	320	166	169
LVA_32967	OG0002310	52	101	122	151	258	238	191	208	76	78	184	139	185	211	157	252	202	186	236	181	188
LVA_32968	OG0011532	14	20	86	80	190	174	296	308	116	131	212	112	162	133	227	86	82	117	98	84	73
LVA_32969	OG0008193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_3297	NA	19	0	0	0	0	0	0	0	1	6	0	0	8	2	13	14	20	13	10	11	8
LVA_32970	OG0017170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32973	NA	35	14	44	31	82	29	46	63	59	12	54	57	47	33	61	97	56	58	54	33	27
LVA_32974	NA	0	1	0	3	0	12	0	0	0	3	0	0	2	6	25	19	25	1	0	3	5
LVA_32975	NA	4	1	2	4	12	42	34	46	10	8	24	22	220	196	212	414	175	256	217	116	133
LVA_3298	OG0014183	12	16	2	24	6	32	15	10	12	68	43	29	4573	2418	3967	2970	1572	1974	1397	1177	1014
LVA_32980	OG0001746	5	0	62	12	4	0	1	3	1	1	0	0	9	4	2	4	1	4	6	2	2
LVA_32982	OG0000784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32983	OG0000535	0	3	1	0	2	3	1	1	0	2	0	1	2	2	1	3	8	0	1	2	0
LVA_32984	NA	0	0	2	0	0	0	0	0	0	0	10	0	0	0	1	0	2	0	0	0	0
LVA_32985	OG0000784	1	6	0	2	0	1	0	0	0	1	2	3	8	20	0	4	11	5	10	0	2
LVA_3299	OG0014182	476	255	309	1024	711	1484	1093	1163	812	652	1947	1050	689	864	1590	1639	1064	1182	1569	1472	1533
LVA_32990	OG0000784	0	0	0	5	0	0	0	0	0	0	2	0	4	29	0	1	5	6	16	0	2
LVA_32991	OG0001215	0	0	1	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0
LVA_32992	OG0000676	147	89	342	196	415	212	219	279	485	135	324	588	5	13	5	8	1	5	8	8	16
LVA_32993	OG0006371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVA_32994	NA	86	56	55	88	270	193	68	87	279	29	316	73	1	0	2	2	2	1	13	11	27
LVA_32996	OG0000676	113	61	271	192	361	166	213	239	422	209	541	489	8	15	9	7	4	5	25	18	32
LVA_32997	OG0000676	17	14	35	34	87	34	60	86	102	29	92	89	3	2	3	2	3	4	17	7	9
LVA_32999	NA	2	2	1	0	10	2	1	2	9	2	13	3	0	0	0	0	0	0	1	0	0
LVA_33	NA	0	1	4	0	0	1	0	1	1	0	0	0	1	0	1	2	3	5	18	18	16
LVA_3300	OG0011049	5221	5024	5331	9976	7499	8208	5604	6049	4911	5925	5760	7119	4086	4811	3730	5073	2949	3369	3279	2773	2424
LVA_33000	OG0008245	0	0	5	6	1	0	4	8	2	2	1	1	1	2	4	5	0	4	4	4	2
LVA_33001	OG0008244	6	6	12	469	28	26	26	21	31	34	54	23	183	264	266	355	447	346	412	396	338
LVA_33002	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	5	1	1	0	1
LVA_33004	OG0005821	352	626	510	520	322	984	768	961	260	314	28	672	207	204	406	482	268	379	263	183	198
LVA_33005	OG0005485	80	10	64	26	28	18	63	28	96	136	54	40	60	122	164	228	193	234	178	176	162
LVA_33007	NA	8	102	35	68	34	17	22	32	12	2	0	8	26	28	29	44	11	2	6	6	2
LVA_33008	OG0001937	53	67	124	188	148	209	198	241	176	132	236	311	342	306	250	322	161	154	300	341	314
LVA_33009	OG0005820	280	214	323	30	122	354	330	490	117	435	172	461	1900	2012	1665	4088	3253	4283	6464	5086	5193
LVA_3301	OG0015870	29	6	7	147	72	64	98	160	94	3	43	57	48	120	115	132	97	107	156	72	155
LVA_33010	OG0008243	442	76	13	388	402	40	222	308	134	302	457	375	567	499	469	547	368	380	394	283	279
LVA_33011	OG0003336	64	36	76	165	200	172	100	169	147	99	118	156	78	56	47	130	88	104	110	108	74
LVA_33014	OG0011446	30	25	25	36	20	16	38	59	44	8	6	38	7	8	10	12	3	14	26	24	30
LVA_33015	OG0002316	1679	2325	1457	990	669	1332	1052	1303	816	458	1219	1026	815	868	909	1167	673	744	871	725	732
LVA_33016	OG0002316	3410	4278	2892	2210	1772	2528	1663	1817	1294	733	1825	1421	1102	1183	1299	1717	987	1158	1285	1171	1187
LVA_33018	OG0003335	487	334	514	511	260	406	442	444	441	288	564	653	417	418	423	858	452	466	422	358	290
LVA_33019	OG0008242	55	82	150	564	592	307	630	804	519	336	944	802	354	458	541	326	204	167	176	266	185
LVA_3302	OG0015869	0	3	8	21	13	13	20	1	13	0	6	34	188	223	229	480	250	272	339	256	232
LVA_33020	OG0008336	6	6	47	11	17	14	27	22	23	25	108	199	78	62	51	53	27	37	62	22	30
LVA_33021	OG0005819	0	2	2	468	1	1	4	3	6	2	4	4	2	0	0	5	8	2	12	22	34
LVA_33022	OG0011445	64	64	110	221	156	206	306	340	282	193	306	375	136	114	134	235	152	166	188	94	125
LVA_33023	NA	645	275	639	298	358	352	364	435	317	169	960	924	70	176	48	284	182	170	369	278	370
LVA_33024	NA	12	21	22	44	28	104	64	48	50	42	84	36	10	21	10	66	54	86	116	79	83
LVA_33029	NA	1	0	3	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	4	10	22
LVA_33030	OG0016031	234	0	1375	4	2	2	6	13	5	0	4	27	7	2	0	4	3	18	26	4	8
