Orthogroup	H_ery.longestprot	E_luc.longestprot
OG0015665	HER_24631	ELU_42306
OG0015666	HER_24635	ELU_42310
OG0015667	HER_24637	ELU_42312
OG0015668	HER_24667	ELU_42324
OG0015670	HER_24133	ELU_42345
OG0015671	HER_24134	ELU_42346
OG0015672	HER_24139	ELU_42354
OG0015673	HER_23899	ELU_42372
OG0015674	HER_23640	ELU_42385
OG0015675	HER_23830	ELU_42482
OG0015676	HER_23592	ELU_42488
OG0015677	HER_23591	ELU_42489
OG0015680	HER_23787	ELU_42564
OG0015682	HER_13272, HER_13240, HER_26957	ELU_42587
OG0015683	HER_23755	ELU_42601
OG0015684	HER_23722	ELU_42622
OG0015685	HER_23729	ELU_42635, ELU_42632
OG0015686	HER_23694	ELU_42640
OG0015687	HER_24266	ELU_42738
OG0015688	HER_24699	ELU_42764
OG0015689	HER_23931	ELU_42803
OG0015690	HER_23932	ELU_42804
OG0015691	HER_23945	ELU_42817
OG0015692	HER_23966	ELU_42858
OG0015693	HER_24077, HER_24090, HER_24071, HER_24058	ELU_42908, ELU_42899
OG0015694	HER_24066, HER_24056	ELU_42910, ELU_42901
OG0015696	HER_21796	ELU_7181, ELU_43087
OG0015698	HER_47171	ELU_52893, ELU_43182
OG0015699	HER_16553	ELU_43238
OG0015700	HER_27271	ELU_4330
OG0015701	HER_27264, HER_27252	ELU_4336
OG0015703	HER_6307	ELU_43448
OG0015704	HER_15553	ELU_43559
OG0015705	HER_27230	ELU_4361
OG0015707	HER_11215, HER_17267	ELU_44024, ELU_50528, ELU_50513, ELU_44021
OG0015708	HER_20638	ELU_44025, ELU_44022
OG0015710	HER_29022, HER_29005, HER_29032	ELU_46321, ELU_44090, ELU_44097
OG0015711	HER_29031, HER_29002	ELU_44096, ELU_44098, ELU_44094
OG0015712	HER_8823	ELU_44206
OG0015715	HER_1744, HER_8365	ELU_44350
OG0015716	HER_43273, HER_43369	ELU_44566
OG0015717	HER_10407	ELU_44760, ELU_47571
OG0015718	HER_33341	ELU_44802, ELU_44801
OG0015719	HER_20177	ELU_44918
OG0015720	HER_20226	ELU_44928, ELU_44929
OG0015721	HER_20248	ELU_44946
OG0015722	HER_20250	ELU_44949
OG0015723	HER_20269	ELU_44977
OG0015724	HER_20404	ELU_45024, ELU_45029
OG0015725	HER_20461	ELU_45074
OG0015726	HER_20473	ELU_45082
OG0015727	HER_20487, HER_20490	ELU_45092
OG0015728	HER_20652	ELU_45141
OG0015729	HER_20659	ELU_45226
OG0015730	HER_20603	ELU_45277
OG0015731	HER_20697	ELU_45321
OG0015732	HER_20738	ELU_45348
OG0015733	HER_20790	ELU_45392, ELU_45381
OG0015735	HER_20803	ELU_45403
OG0015736	HER_20861	ELU_45417
OG0015737	HER_20875	ELU_45436
OG0015739	HER_20958	ELU_45508
OG0015740	HER_20951	ELU_45519
OG0015741	HER_20938	ELU_45530
OG0015742	HER_20924	ELU_45544
OG0015743	HER_20028	ELU_45584
OG0015744	HER_20000, HER_20017	ELU_45591, ELU_45598
OG0015745	HER_19899, HER_19903	ELU_45677
OG0015746	HER_19864	ELU_45702
OG0015747	HER_19837	ELU_45733
OG0015748	HER_19787, HER_19762	ELU_45833
OG0015749	HER_20116	ELU_45892, ELU_45894, ELU_45897
OG0015750	HER_20099	ELU_45913
OG0015751	HER_31454	ELU_45985
OG0015752	HER_19592	ELU_46003, ELU_51960
OG0015753	HER_19583	ELU_46014, ELU_46012
OG0015755	HER_19451	ELU_46067
OG0015756	HER_19431	ELU_46072
OG0015757	HER_19378	ELU_46109
OG0015758	HER_19664	ELU_46131
OG0015759	HER_26999	ELU_4630
OG0015762	HER_27061	ELU_4658
OG0015763	HER_26352, HER_26380, HER_27060	ELU_4659
OG0015764	HER_19240	ELU_46605
OG0015765	HER_27058, HER_27053	ELU_4661
OG0015766	HER_12977, HER_15618	ELU_46816
OG0015767	HER_39537	ELU_46943
OG0015768	HER_12541	ELU_46983, ELU_46980
OG0015769	HER_49715	ELU_47076
OG0015770	HER_44644, HER_44603	ELU_47089
OG0015772	HER_17272	ELU_47177, ELU_47181
OG0015773	HER_3070	ELU_47194
OG0015775	HER_27218	ELU_4734
OG0015776	HER_10788	ELU_47346, ELU_7454
OG0015777	HER_17005	ELU_47552, ELU_47553, ELU_47748
OG0015780	HER_17022	ELU_47766
OG0015782	HER_17053, HER_17067	ELU_47780
OG0015783	HER_17173	ELU_47889, ELU_47888
OG0015784	HER_17184	ELU_47896
OG0015785	HER_17242	ELU_47941
OG0015786	HER_17233	ELU_47947
OG0015787	HER_17261	ELU_47983
OG0015788	HER_17259	ELU_47985
OG0015789	HER_18023	ELU_48028
OG0015790	HER_18057	ELU_48056
OG0015791	HER_18060	ELU_48059
OG0015792	HER_18076	ELU_48073
OG0015793	HER_18096	ELU_48109
OG0015794	HER_26667	ELU_4812, ELU_4815
OG0015795	HER_17991	ELU_48211
OG0015796	HER_17968	ELU_48224
OG0015797	HER_17952	ELU_48233
OG0015798	HER_17951	ELU_48234
OG0015799	HER_17949	ELU_48236
OG0015800	HER_17937	ELU_48243
OG0015801	HER_17928	ELU_48257
OG0015802	HER_26680	ELU_4826, ELU_51722
OG0015803	HER_17908	ELU_48271
OG0015804	HER_17897	ELU_48279
OG0015805	HER_17882	ELU_48292
OG0015807	HER_17769	ELU_48445
OG0015808	HER_27415	ELU_4849
OG0015811	HER_27236	ELU_4856
OG0015812	HER_17687	ELU_48566, ELU_49920
OG0015813	HER_17677	ELU_48578
OG0015814	HER_17671	ELU_48583
OG0015815	HER_17666	ELU_48587
OG0015816	HER_17627	ELU_48632
OG0015817	HER_17580	ELU_48695
OG0015818	HER_17572	ELU_48704
OG0015819	HER_27399	ELU_4876
OG0015820	HER_17487	ELU_48793, ELU_48792
OG0015821	HER_17451	ELU_48844
OG0015822	HER_17429	ELU_48887
OG0015823	HER_17425	ELU_48893
OG0015824	HER_17396	ELU_48923
OG0015825	HER_17373	ELU_48936
OG0015826	HER_17334	ELU_48974
OG0015827	HER_17315	ELU_48981
OG0015828	HER_17314	ELU_48982
OG0015829	HER_18948	ELU_49060
OG0015830	HER_18883	ELU_49105
OG0015831	HER_18818	ELU_49144
OG0015832	HER_18807	ELU_49164
OG0015833	HER_18801	ELU_49177
OG0015833	HER_18800	ELU_49180
OG0015834	HER_18770	ELU_49201
OG0015835	HER_18738	ELU_49217
OG0015836	HER_18733	ELU_49220
OG0015837	HER_19183	ELU_49339
OG0015838	HER_19181	ELU_49340
OG0015839	HER_19177	ELU_49342
OG0015840	HER_19175	ELU_49347, ELU_49345
OG0015841	HER_19169	ELU_49359, ELU_49355, ELU_590, ELU_49356
OG0015842	HER_26259	ELU_4936
OG0015843	HER_19168	ELU_49362
OG0015844	HER_19148	ELU_49394
OG0015845	HER_19147	ELU_49395
OG0015847	HER_19120	ELU_49444
OG0015848	HER_19104	ELU_49452
OG0015849	HER_19092	ELU_49470
OG0015852	HER_18996	ELU_49530
OG0015853	HER_18994	ELU_49532
OG0015854	HER_18974	ELU_49554
OG0015855	HER_18146	ELU_49588
OG0015856	HER_18159	ELU_49600
OG0015857	HER_18160	ELU_49601
OG0015858	HER_18171	ELU_49609
OG0015859	HER_18173	ELU_49613
OG0015860	HER_18178	ELU_49620
OG0015861	HER_14441, HER_41390	ELU_49638, ELU_52406, ELU_50551
OG0015862	HER_18232, HER_18228	ELU_52191, ELU_49675
OG0015863	HER_18251	ELU_49687
OG0015864	HER_18290	ELU_49721
OG0015865	HER_18293	ELU_49725
OG0015866	HER_18310	ELU_49738
OG0015867	HER_18315	ELU_49740
OG0015868	HER_18321	ELU_49746
OG0015869	HER_18355	ELU_49768
OG0015870	HER_18356	ELU_49769
OG0015871	HER_18390	ELU_49789
OG0015872	HER_18395	ELU_49795
OG0015873	HER_18407	ELU_49817
OG0015874	HER_18414	ELU_49821
OG0015875	HER_26198	ELU_4983
OG0015877	HER_26194	ELU_4986
OG0015878	HER_26193	ELU_4988
OG0015879	HER_19258	ELU_49893
OG0015880	HER_19219	ELU_49963
OG0015881	HER_19184	ELU_50034
OG0015882	HER_22116	ELU_50192, ELU_50190
OG0015883	HER_26536	ELU_5028
OG0015884	HER_47748	ELU_53409, ELU_50328
OG0015885	HER_49246	ELU_50463
OG0015886	HER_21985	ELU_50507, ELU_50534
OG0015887	HER_21984	ELU_50533, ELU_50508
OG0015889	HER_37362	ELU_50880
OG0015891	HER_2346	ELU_51126, ELU_51128
OG0015892	HER_2350	ELU_51134, ELU_51131
OG0015893	HER_29581, HER_27241	ELU_51140
OG0015894	HER_36044	ELU_9086, ELU_51455
OG0015895	HER_22128	ELU_51711
OG0015896	HER_44944, HER_44953	ELU_5190
OG0015897	HER_26064	ELU_5219
OG0015898	HER_26007	ELU_5223
OG0015899	HER_26003	ELU_5224
OG0015900	HER_26001	ELU_5225
OG0015901	HER_22807	ELU_52287
OG0015903	HER_7042, HER_7014, HER_7010	ELU_52690
OG0015906	HER_48031	ELU_53092, ELU_53088
OG0015907	HER_46637	ELU_53099
OG0015908	HER_46870	ELU_53176
OG0015909	HER_46983	ELU_53274
OG0015910	HER_47005	ELU_53282
OG0015911	HER_47066	ELU_53308
OG0015912	HER_47117	ELU_53351
OG0015913	HER_26490	ELU_5336
OG0015914	HER_26489, HER_26484	ELU_5337
OG0015917	HER_31314, HER_26470	ELU_5344
OG0015918	HER_47814	ELU_53444
OG0015919	HER_47855	ELU_53482
OG0015920	HER_47866, HER_47864	ELU_53491
OG0015921	HER_26506	ELU_5351
OG0015923	HER_47885	ELU_53522, ELU_53531
OG0015924	HER_47907	ELU_53546
OG0015925	HER_48164	ELU_53576, ELU_53572
OG0015926	HER_47616	ELU_53620
OG0015927	HER_47609	ELU_53642, ELU_53637
OG0015928	HER_47340	ELU_53711
OG0015929	HER_47363	ELU_53741, ELU_53748
OG0015930	HER_47409	ELU_53783
OG0015932	HER_47475	ELU_53852
OG0015933	HER_47478	ELU_53855
OG0015934	HER_47570	ELU_53919
OG0015935	HER_47583	ELU_53940
OG0015936	HER_47223	ELU_54021
OG0015937	HER_47224	ELU_54022
OG0015938	HER_47984	ELU_54079, ELU_54080
OG0015939	HER_47985	ELU_54082
OG0015940	HER_48030	ELU_54121
OG0015941	HER_47704	ELU_54221, ELU_54215
OG0015942	HER_47668	ELU_54242
OG0015943	HER_47661	ELU_54258, ELU_54250
OG0015944	HER_47636	ELU_54288
OG0015945	HER_47633	ELU_54290
OG0015947	HER_25896	ELU_5496
OG0015948	HER_26101	ELU_559, ELU_561
OG0015949	HER_27843	ELU_7071, ELU_5727
OG0015950	HER_27844	ELU_5728
OG0015951	HER_27845	ELU_5729
OG0015954	HER_29093	ELU_5883
OG0015955	HER_29128	ELU_5936
OG0015956	HER_28402	ELU_5991
OG0015957	HER_28120	ELU_6003
OG0015958	HER_28254	ELU_6033
OG0015959	HER_28266	ELU_6041
OG0015960	HER_28318	ELU_6064
OG0015961	HER_28321	ELU_6075
OG0015962	HER_28331	ELU_6077
OG0015963	HER_28342	ELU_6093
OG0015964	HER_28366	ELU_6107, ELU_6100
OG0015965	HER_29396	ELU_6151
OG0015966	HER_40909, HER_41832, HER_40902, HER_41848, HER_41818	ELU_617
OG0015967	HER_28087, HER_28057	ELU_6198
OG0015968	HER_28025	ELU_6226
OG0015969	HER_25315	ELU_6241
OG0015970	HER_27964	ELU_6304
OG0015971	HER_27984	ELU_6322
OG0015972	HER_27806	ELU_6348
OG0015973	HER_27803	ELU_6350
OG0015974	HER_28443	ELU_6521
OG0015975	HER_28455	ELU_6528
OG0015976	HER_28475	ELU_6551
OG0015977	HER_28532, HER_28525	ELU_6593
OG0015978	HER_28602	ELU_6635
OG0015979	HER_28615	ELU_6653
OG0015980	HER_28627	ELU_6676
OG0015981	HER_28672	ELU_6685, ELU_6681
OG0015982	HER_28704	ELU_6718
OG0015983	HER_28795	ELU_6761
OG0015984	HER_28109	ELU_6829
OG0015985	HER_28212	ELU_6895
OG0015986	HER_28187	ELU_6908
OG0015987	HER_28183	ELU_6912
OG0015988	HER_28182	ELU_6913
OG0015989	HER_29335	ELU_6955
OG0015990	HER_29333	ELU_6957
OG0015991	HER_29193	ELU_6960
OG0015992	HER_29192	ELU_7028, ELU_7030
OG0015993	HER_29308	ELU_7066
OG0015994	HER_2974	ELU_7264
OG0015995	HER_24738	ELU_7290
OG0015996	HER_10791	ELU_7458
OG0015998	HER_14369	ELU_7673
OG0015999	HER_31269	ELU_7763, ELU_7771
OG0016000	HER_34659	ELU_7984
OG0016002	HER_34974	ELU_8047
OG0016003	HER_35017, HER_35031	ELU_8098, ELU_8084, ELU_8123
OG0016005	HER_35065, HER_35070	ELU_8154
OG0016006	HER_34712	ELU_8222
OG0016007	HER_35747	ELU_8288
OG0016008	HER_35644	ELU_8381, ELU_8382
OG0016009	HER_35607	ELU_8403
OG0016010	HER_35599	ELU_8414
OG0016011	HER_35437	ELU_8532
OG0016012	HER_35392	ELU_8539
OG0016014	HER_35371, HER_35365	ELU_8576
OG0016015	HER_35361	ELU_8579
OG0016017	HER_35330	ELU_8602
OG0016018	HER_35282, HER_35301	ELU_8624
OG0016019	HER_35271	ELU_8636
OG0016020	HER_35262	ELU_8646
OG0016021	HER_34866	ELU_8835, ELU_8832
OG0016022	HER_36293	ELU_8908, ELU_9563
OG0016023	HER_35921	ELU_8927
OG0016024	HER_35947	ELU_8945
OG0016025	HER_35993	ELU_8980
OG0016026	HER_399	ELU_909
OG0016027	HER_36047	ELU_9099
OG0016028	HER_19519	ELU_9156
OG0016029	HER_36667	ELU_9283
OG0016030	HER_36655	ELU_9297
OG0016031	HER_36629	ELU_9313
OG0016033	HER_36330	ELU_9543
OG0016034	HER_37136	ELU_9687
OG0016035	HER_37134	ELU_9690
OG0016036	HER_37074	ELU_9787
OG0016395	HER_25269	ELU_10157
OG0016397	HER_25784	ELU_10260, ELU_7687, ELU_10259
OG0016399	HER_12612	ELU_10376, ELU_3653
OG0016401	HER_19317	ELU_10419, ELU_13452, ELU_49859, ELU_10415
OG0016402	HER_34000	ELU_36269, ELU_10441
OG0016404	HER_2208	ELU_10580
OG0016406	HER_43837, HER_13216, HER_16979	ELU_10662
OG0016407	HER_30245	ELU_47037, ELU_10683
OG0016408	HER_39450	ELU_10693, ELU_22750, ELU_22739, ELU_22730
OG0016410	HER_45634	ELU_10924, ELU_10921, ELU_36312
OG0016412	HER_23438	ELU_11100
OG0016414	HER_23227	ELU_11155
OG0016415	HER_23262	ELU_11192, ELU_11187
OG0016416	HER_23277	ELU_11200
OG0016419	HER_23172	ELU_11372
OG0016420	HER_22144, HER_22137	ELU_11398
OG0016421	HER_16439, HER_11566	ELU_3520, ELU_46419, ELU_11400
OG0016422	HER_22160, HER_22154	ELU_11402
OG0016424	HER_22256	ELU_11518
OG0016427	HER_22303	ELU_11572
OG0016428	HER_22313	ELU_11581
OG0016429	HER_22317	ELU_806, ELU_11587
OG0016430	HER_22444	ELU_11661
OG0016431	HER_22491	ELU_18553, ELU_11665
OG0016432	HER_22545	ELU_11717
OG0016433	HER_22557	ELU_11733
OG0016434	HER_22625	ELU_39574, ELU_35253, ELU_11805
OG0016438	HER_3350	ELU_1220, ELU_29784, ELU_44111, ELU_434
OG0016439	HER_8970	ELU_12208, ELU_12210
OG0016440	HER_23019	ELU_12229, ELU_12225
OG0016441	HER_23008	ELU_12232
OG0016442	HER_22953	ELU_12256
OG0016443	HER_23122	ELU_12272
OG0016444	HER_20753, HER_4900, HER_15031, HER_13825	ELU_12337
OG0016445	HER_22065, HER_22074	ELU_12339
OG0016446	HER_21945	ELU_12437
OG0016448	HER_21936	ELU_12448
OG0016449	HER_21917	ELU_12465
OG0016450	HER_21794	ELU_12602, ELU_12630
OG0016451	HER_21791	ELU_12632
OG0016453	HER_21664	ELU_12718, ELU_12721
OG0016454	HER_21486	ELU_12936, ELU_12938, ELU_12937
OG0016455	HER_21429	ELU_12994, ELU_12995
OG0016456	HER_21363	ELU_13053
OG0016457	HER_21370	ELU_13064, ELU_13058, ELU_13062
OG0016458	HER_21270	ELU_13165
OG0016459	HER_21117	ELU_13263, ELU_36433
OG0016460	HER_12915, HER_36188	ELU_13293
OG0016464	HER_32512	ELU_13685, ELU_13696, ELU_46960
OG0016468	HER_49095	ELU_14038
OG0016469	HER_49109	ELU_14054
OG0016474	HER_49085	ELU_14268
OG0016475	HER_48849	ELU_14285
OG0016476	HER_48679	ELU_14460, ELU_14469, ELU_14463
OG0016477	HER_12213	ELU_1861, ELU_1447, ELU_1850, ELU_1449
OG0016478	HER_48666	ELU_14486
OG0016479	HER_48542	ELU_14564
OG0016480	HER_48541	ELU_14565
OG0016481	HER_48530	ELU_14572
OG0016482	HER_48512	ELU_14598
OG0016483	HER_705, HER_704	ELU_14668, ELU_27232
OG0016485	HER_49364, HER_49350	ELU_14760
OG0016488	HER_49532	ELU_14956
OG0016489	HER_49531	ELU_14957
OG0016490	HER_49813	ELU_15010
OG0016491	HER_49756	ELU_15049
OG0016493	HER_39365	ELU_1516
OG0016494	HER_49850	ELU_15184
OG0016495	HER_49892	ELU_15196
OG0016496	HER_49878	ELU_15207
OG0016497	HER_49898	ELU_15232
OG0016498	HER_37396	ELU_15388
OG0016499	HER_37444	ELU_15467
OG0016500	HER_37440	ELU_15473
OG0016501	HER_37488	ELU_15518
OG0016503	HER_1806	ELU_24134, ELU_15622
OG0016504	HER_37737	ELU_15750
OG0016505	HER_37823	ELU_15846
OG0016506	HER_37847	ELU_15872
OG0016507	HER_37849	ELU_15874
OG0016508	HER_37863	ELU_15887
OG0016509	HER_37917	ELU_15938
OG0016513	HER_39434	ELU_16050
OG0016514	HER_39487	ELU_16104
OG0016515	HER_39517	ELU_16133
OG0016516	HER_39529	ELU_16147
OG0016517	HER_39530	ELU_16148
OG0016518	HER_39555	ELU_16166
OG0016519	HER_39578	ELU_16184
OG0016520	HER_39699	ELU_16320
OG0016521	HER_39706, HER_39728	ELU_16323, ELU_16321
OG0016523	HER_39717	ELU_16337
OG0016524	HER_39791	ELU_16402, ELU_16404
OG0016525	HER_39979	ELU_16468
OG0016526	HER_39951	ELU_16510
OG0016528	HER_39925	ELU_16537
OG0016529	HER_39908	ELU_16562
OG0016530	HER_40008	ELU_16609, ELU_16786
OG0016531	HER_40136	ELU_16760
OG0016533	HER_39317	ELU_16819
OG0016534	HER_39316	ELU_16820
OG0016535	HER_38008	ELU_16936
OG0016536	HER_38068	ELU_17009
OG0016540	HER_47076	ELU_17076
OG0016541	HER_38203	ELU_17151
OG0016542	HER_38266	ELU_17207, ELU_17213
OG0016544	HER_38299	ELU_17257
OG0016546	HER_38398	ELU_17388
OG0016548	HER_38741, HER_38725	ELU_17692
OG0016551	HER_38785	ELU_17745
OG0016553	HER_38856	ELU_17793, ELU_17792
OG0016556	HER_39003	ELU_17908
OG0016557	HER_38916	ELU_17966
OG0016559	HER_40305	ELU_18195
OG0016560	HER_40313	ELU_18199
OG0016561	HER_40389	ELU_18295
OG0016563	HER_29189, HER_14299, HER_21127	ELU_50169, ELU_18344
OG0016564	HER_40507	ELU_18374
OG0016566	HER_40562	ELU_18418
OG0016567	HER_40561	ELU_18420, ELU_18423
OG0016569	HER_45818	ELU_18671
OG0016570	HER_45785	ELU_18714
OG0016572	HER_45703, HER_45704, HER_45706	ELU_18766
OG0016573	HER_46252	ELU_18894
OG0016575	HER_20690, HER_12117, HER_44617, HER_45883	ELU_18976
OG0016576	HER_13403, HER_13414	ELU_19180
OG0016577	HER_41613	ELU_19221
OG0016579	HER_41465, HER_41461	ELU_19388
OG0016580	HER_41369	ELU_19413
OG0016581	HER_42393	ELU_19439
OG0016585	HER_41973, HER_41974	ELU_19552
OG0016586	HER_31961	ELU_19720, ELU_44756, ELU_47575
OG0016588	HER_42167	ELU_19827
OG0016589	HER_42680	ELU_19896, ELU_19900
OG0016590	HER_42540	ELU_19940
OG0016591	HER_42506	ELU_19956
OG0016593	HER_42467, HER_42480	ELU_19986, ELU_19984
OG0016594	HER_18027	ELU_2012, ELU_48032
OG0016596	HER_42760	ELU_20155
OG0016597	HER_43778	ELU_20171
OG0016599	HER_43624	ELU_20255
OG0016602	HER_44117	ELU_20515, ELU_20516, ELU_20522, ELU_20520
OG0016605	HER_36826	ELU_20656, ELU_9604
OG0016606	HER_36070	ELU_46004, ELU_20673
OG0016607	HER_20323	ELU_20829, ELU_20832
OG0016608	HER_13980	ELU_20838
OG0016611	HER_13786	ELU_21068, ELU_21072
OG0016612	HER_12442, HER_13344	ELU_21186, ELU_21188
OG0016614	HER_43255	ELU_21378, ELU_21382
OG0016616	HER_13008	ELU_21564
OG0016618	HER_10858, HER_31023	ELU_218
OG0016620	HER_12532, HER_11911	ELU_21829
OG0016622	HER_12356	ELU_22069
OG0016624	HER_473	ELU_26575, ELU_2237, ELU_26577
OG0016625	HER_36838	ELU_22412, ELU_22415
OG0016626	HER_33159	ELU_22433, ELU_22432, ELU_22435
OG0016627	HER_14861	ELU_22592
OG0016628	HER_14881	ELU_22618
OG0016629	HER_14896	ELU_22630, ELU_22628, ELU_22629
OG0016630	HER_14963	ELU_22708
OG0016631	HER_14990	ELU_22718, ELU_22716
OG0016635	HER_15178	ELU_22971
OG0016637	HER_15596	ELU_23114
OG0016638	HER_15766	ELU_23267
OG0016640	HER_16542	ELU_23322
OG0016641	HER_16539	ELU_23325
OG0016647	HER_31318	ELU_23452, ELU_44155, ELU_23451, ELU_24862
OG0016649	HER_16307	ELU_23570
OG0016650	HER_16246, HER_16268	ELU_23632
OG0016652	HER_15996	ELU_23816
OG0016653	HER_14617	ELU_23975
OG0016655	HER_14567	ELU_24034, ELU_24043
OG0016656	HER_14553	ELU_24054
OG0016658	HER_14463	ELU_24188
OG0016659	HER_14438, HER_14451	ELU_24196
OG0016662	HER_15205, HER_15240	ELU_24422
OG0016663	HER_15264	ELU_24449, ELU_24454, ELU_24451
OG0016664	HER_16864	ELU_24499
OG0016665	HER_16790	ELU_24565
OG0016668	HER_31966	ELU_28505, ELU_24622, ELU_28504, ELU_28501
OG0016669	HER_16481, HER_16489, HER_23457, HER_24750	ELU_24666
OG0016670	HER_16748	ELU_24675
OG0016671	HER_16752	ELU_24679
OG0016677	HER_44936	ELU_25169
OG0016679	HER_44765	ELU_25325
OG0016680	HER_44733, HER_44728	ELU_25349
OG0016682	HER_20375, HER_20381	ELU_2541, ELU_2544
OG0016683	HER_44599, HER_44639	ELU_25424
OG0016684	HER_44511	ELU_25477
OG0016688	HER_46337	ELU_25629
OG0016689	HER_49506, HER_49483	ELU_25647
OG0016690	HER_46364	ELU_25661
OG0016691	HER_46249	ELU_25681, ELU_25686
OG0016693	HER_46224	ELU_25698
OG0016694	HER_46220	ELU_25701
OG0016695	HER_36138, HER_26488	ELU_25725, ELU_42517, ELU_42507
OG0016696	HER_46591	ELU_36733, ELU_2574, ELU_2579
OG0016697	HER_46188	ELU_25747
OG0016698	HER_46160	ELU_25769
OG0016699	HER_46157	ELU_25772
OG0016700	HER_46155	ELU_25775
OG0016701	HER_46042	ELU_25921
OG0016702	HER_41335, HER_41358	ELU_2593
OG0016703	HER_45920	ELU_25974
OG0016704	HER_44004	ELU_2599, ELU_46156
OG0016705	HER_22098	ELU_26065
OG0016707	HER_33553	ELU_26176, ELU_26172
OG0016708	HER_33556	ELU_26175, ELU_26173
OG0016709	HER_19538	ELU_26207, ELU_26211
OG0016710	HER_7560	ELU_26325, ELU_26287
OG0016712	HER_6739	ELU_26442
OG0016713	HER_6770	ELU_26486
OG0016714	HER_25427, HER_34546	ELU_26651
OG0016715	HER_7310	ELU_26728, ELU_26727
OG0016717	HER_7082	ELU_26796
OG0016718	HER_7193	ELU_26877
OG0016719	HER_7393	ELU_26939
OG0016720	HER_7389	ELU_26941
OG0016721	HER_7359, HER_7373	ELU_26954
OG0016723	HER_31365	ELU_50408, ELU_27030, ELU_27034
OG0016724	HER_6590	ELU_27168
OG0016725	HER_6177	ELU_27253
OG0016726	HER_6298	ELU_27310
OG0016727	HER_6281	ELU_27342
OG0016728	HER_6283	ELU_27343, ELU_27344
OG0016729	HER_6383	ELU_27434
OG0016734	HER_6460, HER_6458	ELU_27517
OG0016735	HER_6141	ELU_27533
OG0016736	HER_6165	ELU_27573, ELU_27574
OG0016737	HER_6168	ELU_27577
OG0016738	HER_6073	ELU_27628
OG0016739	HER_5911	ELU_27726
OG0016742	HER_5785	ELU_9965, ELU_27906, ELU_27910
OG0016744	HER_8404	ELU_2798
OG0016745	HER_26860	ELU_28155
OG0016746	HER_24437	ELU_28186, ELU_4461, ELU_4464, ELU_4467
OG0016747	HER_11479	ELU_2826, ELU_2837
OG0016748	HER_9505, HER_9527	ELU_28357, ELU_28362
OG0016749	HER_9434	ELU_28395
OG0016750	HER_9433	ELU_28397
OG0016751	HER_9425	ELU_28403
OG0016752	HER_9424	ELU_28404
OG0016753	HER_9403	ELU_28415
OG0016754	HER_31673	ELU_28502, ELU_28507
OG0016755	HER_8266, HER_8228	ELU_28510
OG0016756	HER_10943	ELU_28511, ELU_40947, ELU_30687
OG0016757	HER_3398, HER_29070, HER_40764, HER_41100	ELU_28522
OG0016758	HER_8686	ELU_28531
OG0016759	HER_8699	ELU_28551
OG0016760	HER_8746	ELU_28579
OG0016761	HER_8750	ELU_28585
OG0016762	HER_8804	ELU_28650
OG0016765	HER_8914	ELU_28745
OG0016766	HER_9076	ELU_28821, ELU_28819
OG0016767	HER_9136	ELU_28882
OG0016768	HER_9137	ELU_28884
OG0016769	HER_9142	ELU_28892
OG0016772	HER_9212	ELU_29048
OG0016774	HER_29327, HER_44826	ELU_2912, ELU_52727
OG0016775	HER_19493, HER_19479, HER_19495	ELU_7526, ELU_2915
OG0016778	HER_8588	ELU_29200
OG0016779	HER_8414	ELU_29217
OG0016780	HER_8409	ELU_29221
OG0016781	HER_8550	ELU_29241
OG0016783	HER_8491	ELU_29272, ELU_51737
OG0016784	HER_8470	ELU_29296
OG0016785	HER_8458	ELU_29306, ELU_29302
OG0016786	HER_8444	ELU_29332
OG0016787	HER_8200	ELU_29406
OG0016788	HER_8167	ELU_29461
OG0016789	HER_8164	ELU_29472
OG0016790	HER_8158	ELU_29479
OG0016791	HER_7903	ELU_29653
OG0016793	HER_23497	ELU_29928
OG0016794	HER_48240	ELU_30025
OG0016795	HER_10005	ELU_30067
OG0016796	HER_9996	ELU_30071
OG0016798	HER_9938	ELU_30104, ELU_9991, ELU_51833
OG0016799	HER_10185	ELU_30168
OG0016802	HER_10075	ELU_30230
OG0016805	HER_10399	ELU_30390
OG0016806	HER_10394	ELU_30394
OG0016808	HER_46444	ELU_3052
OG0016809	HER_46445	ELU_3053
OG0016810	HER_11731	ELU_30610
OG0016811	HER_11871	ELU_30634
OG0016812	HER_10940	ELU_30684
OG0016813	HER_10941	ELU_30685
OG0016816	HER_11016	ELU_30801
OG0016817	HER_10887	ELU_30867
OG0016818	HER_10812	ELU_30950
OG0016822	HER_10507, HER_10516	ELU_31137
OG0016823	HER_11262	ELU_31226
OG0016825	HER_11330	ELU_31296, ELU_31299
OG0016826	HER_11378	ELU_31326
OG0016828	HER_11066	ELU_31430
OG0016829	HER_44565	ELU_3155
OG0016830	HER_11177	ELU_31559
OG0016832	HER_11220	ELU_31597
OG0016835	HER_11615	ELU_31773
OG0016836	HER_10210	ELU_31779
OG0016837	HER_10224	ELU_31788
OG0016838	HER_10225	ELU_31789
OG0016841	HER_5565	ELU_31933, ELU_51948, ELU_51575
OG0016842	HER_43867	ELU_32012, ELU_36435, ELU_46927, ELU_50117
OG0016843	HER_47801	ELU_32132, ELU_36955
OG0016844	HER_47148	ELU_32147, ELU_32148
OG0016845	HER_12519	ELU_32233
OG0016848	HER_8657	ELU_32400
OG0016849	HER_44193	ELU_32432, ELU_32429
