Orthogroup	H_tub.longestprot	E_luc.longestprot
OG0016604	HTU_38936	ELU_41558, ELU_20599, ELU_3592, ELU_52499
OG0016606	HTU_765	ELU_46004, ELU_20673
OG0016607	HTU_18018	ELU_20829, ELU_20832
OG0016608	HTU_22692	ELU_20838
OG0016611	HTU_22634, HTU_22640	ELU_21068, ELU_21072
OG0016614	HTU_25755, HTU_25773	ELU_21378, ELU_21382
OG0016616	HTU_22024	ELU_21564
OG0016619	HTU_35936, HTU_21050	ELU_21807
OG0016620	HTU_21786, HTU_21745	ELU_21829
OG0016621	HTU_21368	ELU_50537, ELU_21984, ELU_792
OG0016622	HTU_21566, HTU_21579	ELU_22069
OG0016623	HTU_23501	ELU_22268, ELU_37563
OG0016625	HTU_16651, HTU_16650	ELU_22412, ELU_22415
OG0016627	HTU_19326	ELU_22592
OG0016628	HTU_19352	ELU_22618
OG0016629	HTU_19358	ELU_22630, ELU_22628, ELU_22629
OG0016630	HTU_19429, HTU_19450	ELU_22708
OG0016631	HTU_19464	ELU_22718, ELU_22716
OG0016633	HTU_31260	ELU_8940, ELU_22855, ELU_22861, ELU_38073
OG0016635	HTU_19627	ELU_22971
OG0016636	HTU_33917	ELU_23092, ELU_23096, ELU_23094, ELU_23098
OG0016637	HTU_20027	ELU_23114
OG0016638	HTU_20165	ELU_23267
OG0016639	HTU_20897	ELU_23320
OG0016640	HTU_20892	ELU_23322
OG0016641	HTU_20891	ELU_23325
OG0016643	HTU_14001	ELU_23371
OG0016648	HTU_20754	ELU_23473, ELU_23472
OG0016649	HTU_20605	ELU_23570
OG0016650	HTU_20578	ELU_23632
OG0016651	HTU_20489	ELU_23720, ELU_23721
OG0016652	HTU_21197, HTU_21126	ELU_23816
OG0016653	HTU_19036	ELU_23975
OG0016654	HTU_3918	ELU_2401
OG0016655	HTU_19100	ELU_24034, ELU_24043
OG0016656	HTU_19115	ELU_24054
OG0016657	HTU_12874, HTU_12846	ELU_24100, ELU_24086, ELU_24099
OG0016659	HTU_19194	ELU_24196
OG0016660	HTU_19199	ELU_24206
OG0016662	HTU_19650	ELU_24422
OG0016663	HTU_19697	ELU_24449, ELU_24454, ELU_24451
OG0016664	HTU_20972	ELU_24499
OG0016665	HTU_21015	ELU_24565
OG0016670	HTU_21044	ELU_24675
OG0016671	HTU_21038	ELU_24679
OG0016672	HTU_21110	ELU_24682
OG0016674	HTU_635, HTU_637, HTU_61, HTU_639	ELU_24784
OG0016676	HTU_29134	ELU_25056
OG0016677	HTU_29074	ELU_25169
OG0016678	HTU_28916	ELU_25323
OG0016679	HTU_28915	ELU_25325
OG0016682	HTU_18063	ELU_2541, ELU_2544
OG0016683	HTU_28830	ELU_25424
OG0016684	HTU_28757	ELU_25477
OG0016685	HTU_28760	ELU_25481
OG0016686	HTU_29487	ELU_25549
OG0016687	HTU_29517	ELU_25604
OG0016688	HTU_30226	ELU_25629
OG0016689	HTU_6754	ELU_25647
OG0016690	HTU_30250	ELU_25661
OG0016692	HTU_30164	ELU_25684, ELU_25689
OG0016693	HTU_30153	ELU_25698
OG0016694	HTU_30150	ELU_25701
OG0016697	HTU_30108	ELU_25747
OG0016698	HTU_30079	ELU_25769
OG0016699	HTU_30076	ELU_25772
OG0016700	HTU_30074	ELU_25775
OG0016701	HTU_3101	ELU_25921
OG0016702	HTU_37476, HTU_13277	ELU_2593
OG0016703	HTU_29876	ELU_25974
OG0016704	HTU_38971	ELU_2599, ELU_46156
OG0016705	HTU_25243	ELU_26065
OG0016708	HTU_6991, HTU_7047	ELU_26175, ELU_26173
OG0016710	HTU_37234, HTU_37231	ELU_26325, ELU_26287
OG0016712	HTU_36396	ELU_26442
OG0016713	HTU_36424	ELU_26486
OG0016714	HTU_6341, HTU_6346	ELU_26651
OG0016715	HTU_37331	ELU_26728, ELU_26727
OG0016717	HTU_36703	ELU_26796
OG0016718	HTU_36798	ELU_26877
OG0016719	HTU_36850	ELU_26939
OG0016720	HTU_36852	ELU_26941
OG0016721	HTU_36861	ELU_26954
OG0016724	HTU_36242	ELU_27168
OG0016725	HTU_35927	ELU_27253
OG0016726	HTU_36017	ELU_27310
OG0016727	HTU_35976	ELU_27342
OG0016728	HTU_35982, HTU_35981	ELU_27343, ELU_27344
OG0016729	HTU_36094	ELU_27434
OG0016731	HTU_36109	ELU_27464
OG0016732	HTU_36135	ELU_27485
OG0016734	HTU_35652, HTU_36150	ELU_27517
OG0016735	HTU_35882	ELU_27533
OG0016736	HTU_35901	ELU_27573, ELU_27574
OG0016737	HTU_35904	ELU_27577
OG0016738	HTU_35817	ELU_27628
OG0016739	HTU_35495	ELU_27726
OG0016742	HTU_35272	ELU_9965, ELU_27906, ELU_27910
OG0016744	HTU_8057	ELU_2798
OG0016745	HTU_3151	ELU_28155
OG0016747	HTU_10320	ELU_2826, ELU_2837
OG0016748	HTU_8923	ELU_28357, ELU_28362
OG0016749	HTU_8855	ELU_28395
OG0016750	HTU_8852	ELU_28397
OG0016751	HTU_8844	ELU_28403
OG0016752	HTU_8843	ELU_28404
OG0016753	HTU_8826, HTU_8832, HTU_8827	ELU_28415
OG0016754	HTU_5553, HTU_5563	ELU_28502, ELU_28507
OG0016755	HTU_7928	ELU_28510
OG0016756	HTU_14232	ELU_28511, ELU_40947, ELU_30687
OG0016758	HTU_8271	ELU_28531
OG0016759	HTU_8288	ELU_28551
OG0016760	HTU_8323	ELU_28579
OG0016761	HTU_8329	ELU_28585
OG0016762	HTU_8373	ELU_28650
OG0016763	HTU_8366	ELU_28658, ELU_28663
OG0016765	HTU_8437	ELU_28745
OG0016766	HTU_8530	ELU_28821, ELU_28819
OG0016767	HTU_8589	ELU_28882
OG0016768	HTU_8591	ELU_28884
OG0016769	HTU_8611, HTU_8596	ELU_28892
OG0016771	HTU_8696, HTU_8687	ELU_29018
OG0016772	HTU_8674	ELU_29048
OG0016774	HTU_28956	ELU_2912, ELU_52727
OG0016776	HTU_8155	ELU_29231, ELU_29175
OG0016778	HTU_8173	ELU_29200
OG0016779	HTU_8069	ELU_29217
OG0016780	HTU_8063	ELU_29221
OG0016781	HTU_8147	ELU_29241
OG0016782	HTU_13791, HTU_9737	ELU_29248
OG0016783	HTU_8126	ELU_29272, ELU_51737
OG0016784	HTU_8112	ELU_29296
OG0016785	HTU_8099	ELU_29306, ELU_29302
OG0016786	HTU_8090	ELU_29332
OG0016787	HTU_7904	ELU_29406
OG0016788	HTU_7886	ELU_29461
OG0016790	HTU_7877	ELU_29479
OG0016791	HTU_7688	ELU_29653
OG0016793	HTU_26485, HTU_40209	ELU_29928
OG0016794	HTU_41917	ELU_30025
OG0016795	HTU_9124	ELU_30067
OG0016796	HTU_9121	ELU_30071
OG0016797	HTU_9110	ELU_30075
OG0016799	HTU_9295	ELU_30168
OG0016800	HTU_29426	ELU_302
OG0016801	HTU_5160	ELU_30211
OG0016802	HTU_9234	ELU_30230
OG0016805	HTU_9500	ELU_30390
OG0016806	HTU_9494	ELU_30394
OG0016808	HTU_30301	ELU_3052
OG0016809	HTU_30302	ELU_3053
OG0016810	HTU_9953, HTU_9925	ELU_30610
OG0016811	HTU_9907	ELU_30634
OG0016812	HTU_9863	ELU_30684
OG0016813	HTU_9861	ELU_30685
OG0016815	HTU_9855	ELU_30737, ELU_30736
OG0016817	HTU_9784	ELU_30867
OG0016818	HTU_9728	ELU_30950
OG0016819	HTU_9673	ELU_30990
OG0016822	HTU_9565, HTU_9566	ELU_31137
OG0016823	HTU_10534	ELU_31226
OG0016824	HTU_20626	ELU_31238, ELU_31240
OG0016826	HTU_10418	ELU_31326
OG0016828	HTU_10700	ELU_31430
OG0016829	HTU_28811	ELU_3155
OG0016830	HTU_10598	ELU_31559
OG0016832	HTU_10568	ELU_31597
OG0016833	HTU_3529	ELU_3163, ELU_34760
OG0016834	HTU_10729	ELU_31707
OG0016835	HTU_10185	ELU_31773
OG0016837	HTU_9317	ELU_31788
OG0016838	HTU_9318	ELU_31789
OG0016843	HTU_41524	ELU_32132, ELU_36955
OG0016845	HTU_21749, HTU_21778	ELU_32233
OG0016847	HTU_34420	ELU_50670, ELU_32388, ELU_7867
OG0016848	HTU_8241	ELU_32400
OG0016849	HTU_38893	ELU_32432, ELU_32429
OG0016850	HTU_11377	ELU_32946
OG0016851	HTU_11260	ELU_33018
OG0016853	HTU_26095	ELU_33070, ELU_33067, ELU_44687
OG0016854	HTU_31673	ELU_33077, ELU_33071
OG0016855	HTU_11573	ELU_33093
OG0016856	HTU_11595	ELU_33106
OG0016857	HTU_11598	ELU_33109
OG0016858	HTU_11694	ELU_33421
OG0016860	HTU_11866	ELU_33494
OG0016861	HTU_11870	ELU_33498
OG0016862	HTU_11884	ELU_33509
OG0016863	HTU_12007	ELU_33638
OG0016864	HTU_12009, HTU_12008	ELU_33640
OG0016865	HTU_12015	ELU_33649
OG0016867	HTU_12323	ELU_33802
OG0016870	HTU_12490	ELU_33983
OG0016873	HTU_21434, HTU_35732	ELU_46305, ELU_3404, ELU_47020
OG0016874	HTU_13231	ELU_34164
OG0016875	HTU_13169, HTU_13166, HTU_13170	ELU_34204
OG0016878	HTU_13094	ELU_34257
OG0016879	HTU_13015	ELU_34360
OG0016880	HTU_12922	ELU_34450
OG0016881	HTU_12750	ELU_34499
OG0016882	HTU_11667, HTU_11672	ELU_34609
OG0016883	HTU_7256	ELU_51851, ELU_34629
OG0016885	HTU_3526	ELU_34765, ELU_34763
OG0016886	HTU_12284	ELU_34764
OG0016889	HTU_38468	ELU_35039
OG0016890	HTU_24267	ELU_35129, ELU_46454
OG0016895	HTU_26649	ELU_50000, ELU_3544
OG0016896	HTU_6002	ELU_35503
OG0016897	HTU_6014	ELU_35547, ELU_35557
OG0016898	HTU_7427, HTU_7495	ELU_35565
OG0016899	HTU_6354, HTU_6400	ELU_35572
OG0016900	HTU_6417	ELU_35597
OG0016904	HTU_6940	ELU_35831
OG0016905	HTU_7039, HTU_7097	ELU_35953, ELU_35955
OG0016907	HTU_6671	ELU_35987
OG0016909	HTU_4926	ELU_5652, ELU_5653, ELU_5650, ELU_36090
OG0016911	HTU_5560, HTU_5556	ELU_36327
OG0016912	HTU_41895, HTU_41890	ELU_36353
OG0016914	HTU_11251	ELU_36649, ELU_36654
OG0016915	HTU_17953	ELU_36787
OG0016916	HTU_33629, HTU_31951	ELU_36861, ELU_36862
OG0016918	HTU_40838, HTU_41051	ELU_37164, ELU_37161
OG0016919	HTU_22958, HTU_23008	ELU_37171
OG0016920	HTU_22959, HTU_23009	ELU_3768, ELU_37172
OG0016921	HTU_722, HTU_656	ELU_37779
OG0016922	HTU_35281, HTU_6476	ELU_37836, ELU_37840
OG0016924	HTU_788	ELU_37879
OG0016925	HTU_16486, HTU_16485	ELU_3788, ELU_3791
OG0016926	HTU_796	ELU_37888
OG0016927	HTU_802	ELU_37891
OG0016928	HTU_16491	ELU_3794
OG0016929	HTU_873	ELU_37942, ELU_37944
OG0016930	HTU_937	ELU_38030
OG0016931	HTU_983	ELU_38085
OG0016932	HTU_516	ELU_38407
OG0016934	HTU_38090	ELU_3858, ELU_3864
OG0016936	HTU_1253	ELU_38722, ELU_44042, ELU_38729, ELU_43130
OG0016937	HTU_1919	ELU_38781
OG0016940	HTU_2140	ELU_38865
OG0016942	HTU_1987	ELU_38922
OG0016946	HTU_1838	ELU_39053
OG0016947	HTU_1517	ELU_39339
OG0016948	HTU_23176, HTU_27669	ELU_39368
OG0016949	HTU_1777	ELU_39395
OG0016950	HTU_29412	ELU_39774, ELU_7192
OG0016951	HTU_13674	ELU_39814
OG0016952	HTU_13685, HTU_13682	ELU_39824
OG0016953	HTU_13693, HTU_13455	ELU_39833, ELU_51070
OG0016954	HTU_13698	ELU_39836
OG0016956	HTU_13772	ELU_39910
OG0016959	HTU_14663, HTU_14664	ELU_40299, ELU_40298
OG0016961	HTU_14607	ELU_40376
OG0016962	HTU_14600	ELU_40384
OG0016963	HTU_14083, HTU_14863	ELU_40476, ELU_40483
OG0016965	HTU_14048	ELU_40530
OG0016966	HTU_14350	ELU_40612
OG0016967	HTU_14445	ELU_40683
OG0016969	HTU_14492	ELU_40770
OG0016970	HTU_14514	ELU_40808
OG0016971	HTU_14523	ELU_40817
OG0016972	HTU_14150, HTU_14139, HTU_14141	ELU_40852
OG0016973	HTU_14207, HTU_14172	ELU_40967
OG0016974	HTU_14816	ELU_41015
OG0016975	HTU_24236	ELU_41284, ELU_53790, ELU_41285
OG0016976	HTU_18088	ELU_41601
OG0016979	HTU_24192	ELU_41761
OG0016980	HTU_24078	ELU_41941
OG0016981	HTU_23635	ELU_42092, ELU_42086, ELU_42083
OG0016982	HTU_23668	ELU_42120, ELU_42122
OG0016983	HTU_23720	ELU_42167
OG0016984	HTU_23753	ELU_42192, ELU_42169
OG0016986	HTU_23870	ELU_42319
OG0016987	HTU_23466	ELU_42347
OG0016988	HTU_23202	ELU_42494
OG0016992	HTU_23557	ELU_42740
OG0016993	HTU_23565	ELU_42747
OG0016994	HTU_23323	ELU_42845
OG0016995	HTU_23420	ELU_42907, ELU_42898
OG0016997	HTU_38546, HTU_38530	ELU_43034
OG0016998	HTU_15073	ELU_43247, ELU_43246
OG0017000	HTU_16151	ELU_43413, ELU_43410
OG0017001	HTU_5960	ELU_43467
OG0017002	HTU_29033	ELU_43555
OG0017004	HTU_17134, HTU_17091	ELU_43686
OG0017005	HTU_6965	ELU_43819, ELU_43825
OG0017006	HTU_2750, HTU_2759	ELU_44003
OG0017007	HTU_40909	ELU_44047, ELU_44049
OG0017010	HTU_16521	ELU_44154, ELU_9248, ELU_9241
OG0017011	HTU_14091	ELU_44241
OG0017012	HTU_5567	ELU_7372, ELU_44285
OG0017013	HTU_3623, HTU_3625, HTU_3627	ELU_4445
OG0017014	HTU_3186, HTU_3177	ELU_4450, ELU_4454
OG0017016	HTU_17921	ELU_44870
OG0017017	HTU_17949	ELU_44940
OG0017018	HTU_17981	ELU_44981
OG0017019	HTU_3196	ELU_4510
OG0017020	HTU_3193	ELU_4512
OG0017021	HTU_3167	ELU_4521
OG0017022	HTU_3166	ELU_4522
OG0017023	HTU_3158	ELU_4528
OG0017024	HTU_18438	ELU_45368
OG0017026	HTU_18639	ELU_45491
OG0017027	HTU_18579	ELU_45509
OG0017028	HTU_18572	ELU_45531
OG0017029	HTU_18564	ELU_45539
OG0017030	HTU_17636	ELU_45622
OG0017031	HTU_3109	ELU_4571
OG0017032	HTU_17382	ELU_45753
OG0017033	HTU_17476	ELU_45794
OG0017034	HTU_17472	ELU_45796
OG0017035	HTU_17549, HTU_17550	ELU_45984
OG0017036	HTU_5140	ELU_46047
OG0017038	HTU_3383	ELU_4623
OG0017039	HTU_37492	ELU_50803, ELU_46259, ELU_46356
OG0017040	HTU_22973, HTU_22965	ELU_46838, ELU_46844
OG0017042	HTU_3494	ELU_4733
OG0017043	HTU_34644	ELU_47369, ELU_47372
OG0017044	HTU_3499	ELU_4737
OG0017045	HTU_25484	ELU_47440
OG0017046	HTU_28643	ELU_47788
OG0017047	HTU_28598	ELU_47830
OG0017048	HTU_28566	ELU_47865
OG0017050	HTU_27202	ELU_48002
OG0017051	HTU_27293	ELU_48070
OG0017052	HTU_28317	ELU_48188
OG0017054	HTU_27523	ELU_48212
OG0017056	HTU_27502	ELU_48228
OG0017057	HTU_27489	ELU_48239
OG0017058	HTU_27441	ELU_48293
OG0017059	HTU_27438	ELU_48296
OG0017061	HTU_27579	ELU_48396
OG0017062	HTU_27587	ELU_48405
OG0017063	HTU_27651	ELU_48490
OG0017065	HTU_27684	ELU_48546
OG0017066	HTU_27710	ELU_48572
OG0017067	HTU_27711	ELU_48573
OG0017068	HTU_27782	ELU_48643
OG0017069	HTU_27816	ELU_48663
OG0017070	HTU_27830	ELU_48691
OG0017072	HTU_27846	ELU_48705
OG0017073	HTU_27852	ELU_48712
OG0017074	HTU_27925	ELU_48790
OG0017076	HTU_27345	ELU_48928
OG0017077	HTU_18041	ELU_7294, ELU_4894
OG0017078	HTU_27278	ELU_48950
OG0017079	HTU_27040, HTU_27041	ELU_49079
OG0017080	HTU_27023	ELU_49109
OG0017082	HTU_26973	ELU_49143, ELU_49138
OG0017083	HTU_26952	ELU_49182
OG0017084	HTU_26927	ELU_49199
OG0017085	HTU_26891	ELU_49237
OG0017086	HTU_28381	ELU_49382
OG0017087	HTU_2671	ELU_4941
OG0017088	HTU_28431	ELU_49463
OG0017089	HTU_27126	ELU_49494
OG0017090	HTU_28177	ELU_49686
OG0017091	HTU_28232	ELU_49739
OG0017092	HTU_6596	ELU_5002
OG0017093	HTU_26630	ELU_50035
OG0017094	HTU_26612	ELU_50056, ELU_50053
OG0017096	HTU_2805	ELU_5022
OG0017098	HTU_33850	ELU_50297
OG0017100	HTU_34304	ELU_50600
OG0017101	HTU_2761	ELU_5095
OG0017102	HTU_13008	ELU_51125
OG0017104	HTU_2501, HTU_2498	ELU_5155
OG0017105	HTU_6492	ELU_51553
OG0017106	HTU_5850, HTU_5809	ELU_51625
OG0017108	HTU_25274	ELU_51709
OG0017109	HTU_4521	ELU_51827
OG0017110	HTU_37502, HTU_39869, HTU_34414	ELU_51923
OG0017111	HTU_2517	ELU_5196
OG0017112	HTU_2536, HTU_2537	ELU_5216
OG0017113	HTU_25916	ELU_52284, ELU_52288
OG0017114	HTU_10476	ELU_52456
OG0017115	HTU_4955	ELU_52590, ELU_52589
OG0017116	HTU_2599	ELU_5310
OG0017117	HTU_40563	ELU_53144
OG0017119	HTU_40426	ELU_53228
OG0017120	HTU_40390	ELU_53249
OG0017122	HTU_41083	ELU_53303
OG0017123	HTU_40880	ELU_53376
OG0017124	HTU_41591	ELU_53511
OG0017125	HTU_41597	ELU_53520
OG0017127	HTU_41301	ELU_53685
OG0017128	HTU_41257	ELU_53740
OG0017129	HTU_41188	ELU_53848
OG0017131	HTU_41005, HTU_41016	ELU_53942
OG0017132	HTU_41728	ELU_54057
OG0017133	HTU_41742	ELU_54078
OG0017135	HTU_41420	ELU_54246
OG0017136	HTU_41413	ELU_54253
OG0017137	HTU_20204	ELU_54329
OG0017138	HTU_2406	ELU_5494
OG0017142	HTU_6565	ELU_594, ELU_592
OG0017143	HTU_4654	ELU_5995
OG0017144	HTU_4244	ELU_6260
OG0017145	HTU_4017	ELU_6379
OG0017146	HTU_3795, HTU_3789, HTU_3992	ELU_6426
OG0017147	HTU_3840, HTU_3839, HTU_3798, HTU_3792	ELU_6427
OG0017148	HTU_3833, HTU_3805	ELU_6432
OG0017149	HTU_4626	ELU_6511
OG0017150	HTU_4621	ELU_6514
OG0017151	HTU_4499	ELU_6634
OG0017153	HTU_4354	ELU_6760
OG0017155	HTU_5286	ELU_7036
OG0017156	HTU_5372	ELU_7046
OG0017157	HTU_5362	ELU_7053
OG0017158	HTU_23094, HTU_41621	ELU_7209
OG0017159	HTU_2381	ELU_7814
OG0017160	HTU_14886	ELU_7846, ELU_7847
OG0017160	HTU_14960	ELU_7854
OG0017162	HTU_15003	ELU_7969
OG0017163	HTU_15323	ELU_8149, ELU_8146
OG0017164	HTU_15337	ELU_8162
OG0017165	HTU_15050	ELU_8212
OG0017166	HTU_15051	ELU_8213
OG0017168	HTU_15845, HTU_15846	ELU_8312
OG0017169	HTU_15842	ELU_8315
OG0017170	HTU_15682	ELU_8430
OG0017171	HTU_15497	ELU_8582
OG0017172	HTU_33704	ELU_8587
OG0017175	HTU_11411	ELU_883, ELU_878
OG0017176	HTU_11412	ELU_882, ELU_879
OG0017177	HTU_15138	ELU_8852
OG0017181	HTU_16524	ELU_9257
OG0017182	HTU_16553	ELU_9308
OG0017183	HTU_16564	ELU_9315
OG0017186	HTU_17001, HTU_16663	ELU_9634
OG0017188	HTU_16697	ELU_9844
OG0017189	HTU_16708	ELU_9988
OG0017742	HTU_10898	ELU_10217, ELU_10213, ELU_2127
OG0017750	HTU_1737, HTU_1265	ELU_1082
OG0017755	HTU_26564	ELU_11380
OG0017756	HTU_25247	ELU_11387
OG0017757	HTU_25437	ELU_11399
OG0017758	HTU_13323	ELU_45929, ELU_1142
OG0017763	HTU_4456, HTU_599	ELU_11823
OG0017765	HTU_25908	ELU_12013, ELU_12012
OG0017766	HTU_26014	ELU_12119
OG0017767	HTU_26018	ELU_12135
OG0017769	HTU_26040	ELU_12167
OG0017770	HTU_26253	ELU_12274
OG0017776	HTU_24866	ELU_12724
OG0017777	HTU_24852	ELU_12748, ELU_12751
OG0017778	HTU_24725	ELU_12921
OG0017780	HTU_24680	ELU_13012
OG0017781	HTU_24407	ELU_13258
OG0017783	HTU_30832, HTU_30631	ELU_13294
OG0017785	HTU_23117	ELU_13329
OG0017790	HTU_18993, HTU_18936	ELU_13684
OG0017791	HTU_30751	ELU_13748, ELU_13751
OG0017796	HTU_31003	ELU_14202
OG0017798	HTU_30806	ELU_14405
OG0017799	HTU_3397	ELU_1862, ELU_1851, ELU_1448
OG0017800	HTU_30714	ELU_14509
OG0017802	HTU_30695	ELU_14527
OG0017803	HTU_30642	ELU_14596
OG0017804	HTU_30615	ELU_14616
OG0017805	HTU_30567	ELU_14660, ELU_41963, ELU_14661
OG0017814	HTU_31824, HTU_31843	ELU_15362
OG0017818	HTU_32143, HTU_31929	ELU_15542
OG0017823	HTU_32534	ELU_15923
OG0017825	HTU_33960	ELU_15995
OG0017826	HTU_33991	ELU_16052
OG0017830	HTU_34084	ELU_16125
OG0017831	HTU_34126, HTU_34158	ELU_16149
OG0017832	HTU_34118	ELU_16155
OG0017833	HTU_34178	ELU_16181, ELU_16183
OG0017834	HTU_34298	ELU_16356
OG0017835	HTU_34391	ELU_16410
OG0017836	HTU_34472	ELU_16519, ELU_35079
OG0017837	HTU_34464	ELU_16523, ELU_16528
OG0017838	HTU_34460	ELU_50305, ELU_16535
OG0017839	HTU_34459	ELU_16536
OG0017842	HTU_34531	ELU_16633
OG0017844	HTU_33821	ELU_16878
OG0017845	HTU_20060, HTU_20064	ELU_16880
OG0017846	HTU_32641	ELU_16966
OG0017847	HTU_32675	ELU_17008
OG0017849	HTU_32744	ELU_17063
OG0017851	HTU_32804	ELU_17148
OG0017859	HTU_33471	ELU_17822
OG0017860	HTU_33723	ELU_17963
OG0017865	HTU_7730	ELU_18535
OG0017868	HTU_16994, HTU_16763, HTU_16974	ELU_18574
OG0017869	HTU_29726	ELU_18712
OG0017871	HTU_22644, HTU_22632	ELU_18880
OG0017873	HTU_35913	ELU_1917
OG0017875	HTU_37997	ELU_19289
OG0017878	HTU_38047	ELU_19337
OG0017879	HTU_6710, HTU_7521, HTU_7336	ELU_19343
OG0017881	HTU_20181	ELU_37847, ELU_50360, ELU_19403
OG0017883	HTU_7598	ELU_2056, ELU_43599, ELU_19724
OG0017888	HTU_38678	ELU_20120
OG0017890	HTU_32325	ELU_20143
OG0017891	HTU_39081	ELU_20184, ELU_20181
OG0017895	HTU_39205	ELU_20296, ELU_52073, ELU_52077
OG0017898	HTU_38867	ELU_20526
OG0017909	HTU_22161, HTU_22171	ELU_21207
OG0017910	HTU_22127	ELU_21243
OG0017911	HTU_22091	ELU_21448
OG0017913	HTU_22031	ELU_21551
OG0017917	HTU_21345, HTU_21361	ELU_21966
OG0017920	HTU_21608	ELU_22124, ELU_22123
OG0017922	HTU_23503, HTU_23492, HTU_23500	ELU_22251
OG0017924	HTU_6602	ELU_22442
OG0017925	HTU_19342	ELU_22609
OG0017926	HTU_19359	ELU_22636, ELU_22631
OG0017927	HTU_19459	ELU_22715
OG0017928	HTU_19465	ELU_22719, ELU_22717
OG0017929	HTU_5759	ELU_2279, ELU_34801
OG0017931	HTU_34337	ELU_22848, ELU_22831
OG0017934	HTU_33918	ELU_23095, ELU_23093, ELU_23097
OG0017936	HTU_20121	ELU_23197
OG0017939	HTU_20203	ELU_23242
OG0017940	HTU_20954	ELU_23292
OG0017942	HTU_27612	ELU_23357
OG0017946	HTU_20460, HTU_20446	ELU_23690
OG0017949	HTU_20410, HTU_20398	ELU_23871
OG0017950	HTU_20207	ELU_23930
OG0017951	HTU_19084	ELU_23998, ELU_24001
OG0017952	HTU_18895	ELU_24070
OG0017954	HTU_13977	ELU_24140
OG0017955	HTU_38118, HTU_36220, HTU_2138	ELU_24145
OG0017958	HTU_21030	ELU_24694
OG0017959	HTU_31043	ELU_26869, ELU_50863, ELU_2473
OG0017963	HTU_29232, HTU_29679	ELU_24953
OG0017969	HTU_15628	ELU_30131, ELU_2582
OG0017975	HTU_36937	ELU_26394
OG0017976	HTU_36657, HTU_36658	ELU_26754
OG0017978	HTU_36740	ELU_26819
OG0017984	HTU_29672	ELU_27360, ELU_28049, ELU_28055
OG0017985	HTU_36067	ELU_27366
OG0017986	HTU_8328	ELU_27415
OG0017989	HTU_36137	ELU_27494
OG0017991	HTU_32703, HTU_6846	ELU_47204, ELU_27521
OG0017993	HTU_35836	ELU_27609
OG0017994	HTU_35805	ELU_27648
OG0017995	HTU_10577	ELU_2771, ELU_2770
OG0017997	HTU_5470, HTU_3637	ELU_4164, ELU_27864
OG0017998	HTU_35288	ELU_27874
OG0018002	HTU_15151	ELU_28120, ELU_8226, ELU_8232
OG0018008	HTU_8804	ELU_28433, ELU_28434
OG0018010	HTU_8471	ELU_28767
OG0018013	HTU_8671	ELU_29049
OG0018015	HTU_8128	ELU_29269
OG0018017	HTU_7889	ELU_29458
OG0018018	HTU_7844	ELU_29495
OG0018019	HTU_7762	ELU_29517
OG0018020	HTU_39557	ELU_29524, ELU_29519, ELU_29522
OG0018021	HTU_7817	ELU_29568
OG0018028	HTU_9120	ELU_30072
OG0018030	HTU_9241	ELU_30217
OG0018033	HTU_32154	ELU_6754, ELU_30484
OG0018034	HTU_9955	ELU_30608
OG0018035	HTU_11560, HTU_11565	ELU_30716
OG0018038	HTU_9690	ELU_30976, ELU_30977
OG0018039	HTU_10189	ELU_31163, ELU_31266
OG0018046	HTU_10183	ELU_31767
OG0018048	HTU_10975, HTU_10076	ELU_31858
OG0018053	HTU_3432	ELU_32275
OG0018054	HTU_34332	ELU_3250
OG0018059	HTU_11650	ELU_32978, ELU_32993, ELU_32979
OG0018062	HTU_3553	ELU_33299
OG0018065	HTU_12261	ELU_33914
OG0018067	HTU_12417	ELU_33936
OG0018068	HTU_12463	ELU_33949
OG0018070	HTU_12606	ELU_34093
OG0018073	HTU_12834	ELU_34589
OG0018074	HTU_23291	ELU_34658, ELU_34666, ELU_34661
OG0018075	HTU_34691	ELU_34756
OG0018077	HTU_31185	ELU_34876
OG0018077	HTU_15205	ELU_41270
OG0018078	HTU_41636	ELU_3490, ELU_53559
OG0018079	HTU_6546, HTU_6560	ELU_35115
OG0018082	HTU_38664	ELU_35329
OG0018084	HTU_5785, HTU_5747	ELU_35464, ELU_43833
OG0018085	HTU_6386	ELU_35624
OG0018091	HTU_37802	ELU_36193
OG0018092	HTU_22071	ELU_36234
OG0018093	HTU_39050	ELU_36341
OG0018095	HTU_34519	ELU_36553
OG0018096	HTU_18965	ELU_44148, ELU_36566
OG0018099	HTU_28247	ELU_36704
OG0018100	HTU_37641	ELU_36739
OG0018102	HTU_31959, HTU_33623	ELU_36844
OG0018103	HTU_445	ELU_36852
OG0018104	HTU_2141	ELU_38864, ELU_3699
OG0018105	HTU_11796	ELU_37390, ELU_37392
OG0018107	HTU_364	ELU_37684
OG0018109	HTU_11334, HTU_11332, HTU_11333	ELU_380
OG0018112	HTU_34991	ELU_38178, ELU_38180
OG0018115	HTU_11860	ELU_3842
OG0018117	HTU_25034	ELU_38724, ELU_38726, ELU_38718
OG0018118	HTU_2223, HTU_2133	ELU_38720, ELU_43131
OG0018119	HTU_18039	ELU_38769, ELU_38770, ELU_38734
OG0018120	HTU_1918	ELU_38782
OG0018121	HTU_1911, HTU_2029	ELU_38787
OG0018124	HTU_2086, HTU_2058	ELU_38951
