Orthogroup	L_var.longestprot	H_ery.longestprot
OG0012812	LVA_36949	HER_6663
OG0012813	LVA_36953	HER_6661
OG0012814	LVA_36954	HER_6658
OG0012815	LVA_36946	HER_6657
OG0012816	LVA_36927	HER_6614
OG0012817	LVA_25454, LVA_25542	HER_315
OG0012818	LVA_37082	HER_6597
OG0012819	LVA_37081	HER_6595
OG0012820	LVA_37080	HER_6591
OG0012821	LVA_37069	HER_6581
OG0012822	LVA_37061	HER_6569
OG0012823	LVA_36821	HER_6565
OG0012824	LVA_36822	HER_6564
OG0012825	LVA_36824	HER_6563
OG0012827	LVA_35762	HER_6561
OG0012828	LVA_35734	HER_6495
OG0012829	LVA_37051	HER_6174
OG0012830	LVA_35689	HER_6297
OG0012831	LVA_36572	HER_6252
OG0012832	LVA_36570	HER_6254
OG0012833	LVA_36562	HER_6265
OG0012834	LVA_35619	HER_6374
OG0012835	LVA_35609	HER_6384
OG0012836	LVA_35595, LVA_35592	HER_6419
OG0012837	LVA_35583	HER_6423
OG0012838	LVA_35715	HER_6430
OG0012839	LVA_35707	HER_6434
OG0012840	LVA_35705	HER_6442
OG0012841	LVA_35846	HER_6134
OG0012842	LVA_35841	HER_6142
OG0012843	LVA_35834	HER_6148
OG0012844	LVA_35837	HER_6146
OG0012845	LVA_35822	HER_6156
OG0012846	LVA_36794	HER_6169
OG0012847	LVA_35853	HER_6126
OG0012848	LVA_35856	HER_6125
OG0012849	LVA_35868, LVA_36025	HER_6114
OG0012850	LVA_36611	HER_6072
OG0012851	LVA_35894, LVA_36051	HER_6048
OG0012853	LVA_35880, LVA_36037	HER_6029
OG0012856	LVA_36415	HER_5913
OG0012857	LVA_36414	HER_5912
OG0012858	LVA_36412	HER_5910
OG0012859	LVA_36409	HER_5908
OG0012860	LVA_36408	HER_5907
OG0012861	LVA_36407	HER_5906
OG0012862	LVA_36300	HER_5624
OG0012863	LVA_36303	HER_5633
OG0012864	LVA_36687	HER_5560
OG0012865	LVA_36840	HER_5614, HER_5615
OG0012866	LVA_22008	HER_8406
OG0012867	LVA_4812	HER_18649
OG0012868	LVA_4815	HER_18419
OG0012869	LVA_22017	HER_8403
OG0012870	LVA_22025	HER_8401
OG0012871	LVA_31882	HER_38082
OG0012874	LVA_22710	HER_9590
OG0012875	LVA_22714	HER_9594
OG0012876	LVA_22310	HER_9601
OG0012877	LVA_23001	HER_9454
OG0012878	LVA_22999	HER_9456
OG0012879	LVA_22994	HER_9461
OG0012880	LVA_22984	HER_9470
OG0012881	LVA_22985	HER_9469
OG0012882	LVA_22987	HER_9467
OG0012883	LVA_22075, LVA_22061	HER_9515
OG0012884	LVA_22089	HER_9491
OG0012885	LVA_21842	HER_9446
OG0012886	LVA_21843	HER_9447
OG0012887	LVA_23006	HER_9448
OG0012888	LVA_22772	HER_9432
OG0012889	LVA_22782	HER_9430
OG0012890	LVA_22784	HER_9429
OG0012891	LVA_22789	HER_9428
OG0012892	LVA_21832	HER_9423
OG0012893	LVA_21835	HER_9417
OG0012894	LVA_21837	HER_9406
OG0012895	LVA_23024	HER_9389
OG0012896	LVA_22236	HER_9375
OG0012897	LVA_22939	HER_9181
OG0012898	LVA_22928	HER_9188
OG0012899	LVA_22926	HER_9190
OG0012900	LVA_22925	HER_9191
OG0012901	LVA_22924	HER_9192
OG0012902	LVA_22923	HER_9193
OG0012903	LVA_22920	HER_9194
OG0012904	LVA_22918	HER_9198
OG0012905	LVA_22294, LVA_22269	HER_8248, HER_8285
OG0012907	LVA_23127	HER_8683
OG0012908	LVA_23128	HER_8684
OG0012909	LVA_23140	HER_8689
OG0012910	LVA_22342	HER_8703
OG0012911	LVA_22343	HER_8705
OG0012912	LVA_22348	HER_8712
OG0012913	LVA_22351	HER_8715, HER_8721, HER_8718
OG0012915	LVA_21907	HER_8878, HER_8865
OG0012916	LVA_21894	HER_8858
OG0012917	LVA_22545	HER_8803
OG0012918	LVA_22547	HER_8801
OG0012919	LVA_22548	HER_8800
OG0012920	LVA_22552	HER_8793
OG0012921	LVA_22557	HER_8788
OG0012922	LVA_22559	HER_8787
OG0012923	LVA_22572	HER_8778
OG0012924	LVA_22574	HER_8773
OG0012925	LVA_22575	HER_8772
OG0012926	LVA_21969	HER_8927
OG0012927	LVA_22650	HER_8995
OG0012928	LVA_22652	HER_9000
OG0012929	LVA_22667	HER_9016
OG0012930	LVA_22685	HER_9024
OG0012931	LVA_22686	HER_9025
OG0012932	LVA_22687	HER_9027
OG0012933	LVA_22697	HER_9041, HER_9052
OG0012934	LVA_22698	HER_9042
OG0012935	LVA_22105	HER_9067
OG0012936	LVA_22106	HER_9068
OG0012937	LVA_22110	HER_9072
OG0012938	LVA_22125	HER_9084
OG0012939	LVA_22126	HER_9085
OG0012940	LVA_22129	HER_9089
OG0012941	LVA_22130	HER_9090
OG0012942	LVA_22478	HER_9104
OG0012943	LVA_22480	HER_9113
OG0012944	LVA_22527	HER_9139
OG0012945	LVA_21860	HER_9146
OG0012946	LVA_21861	HER_9147
OG0012947	LVA_21863	HER_9150
OG0012948	LVA_21870	HER_9154
OG0012949	LVA_22810	HER_9162
OG0012950	LVA_23126	HER_9163
OG0012951	LVA_23011	HER_9168
OG0012952	LVA_22634	HER_9349
OG0012953	LVA_22635	HER_9346
OG0012954	LVA_22845	HER_9340
OG0012955	LVA_22838	HER_9335
OG0012956	LVA_11902	HER_21851
OG0012957	LVA_21813	HER_9273
OG0012958	LVA_21816	HER_9269
OG0012959	LVA_22758	HER_9245
OG0012962	LVA_22445	HER_9224
OG0012963	LVA_22264, LVA_22289	HER_8290
OG0012964	LVA_23039	HER_8303
OG0012965	LVA_23040	HER_8317
OG0012966	LVA_23041	HER_8318
OG0012967	LVA_23042	HER_8319
OG0012968	LVA_23043	HER_8320
OG0012969	LVA_23053	HER_8336
OG0012970	LVA_23058	HER_8343
OG0012971	LVA_23087	HER_8379
OG0012972	LVA_22318	HER_8587
OG0012975	LVA_23108	HER_8566
OG0012976	LVA_24019	HER_30394
OG0012977	LVA_25769	HER_45112
OG0012978	LVA_25768	HER_45111
OG0012979	LVA_22172	HER_8472
OG0012980	LVA_22171	HER_8465
OG0012981	LVA_22161	HER_8446
OG0012982	LVA_22951	HER_8442
OG0012983	LVA_22424	HER_8428
OG0012984	LVA_22455	HER_8599, HER_8607
OG0012985	LVA_22454	HER_8602, HER_8610
OG0012986	LVA_22451	HER_8605, HER_8613
OG0012987	LVA_22420	HER_8616
OG0012988	LVA_22421	HER_8619
OG0012989	LVA_22422	HER_8620
OG0012990	LVA_22148	HER_8634
OG0012991	LVA_22145	HER_8629
OG0012992	LVA_22797	HER_8193
OG0012993	LVA_22813	HER_8179
OG0012994	LVA_22815	HER_8177
OG0012995	LVA_22826	HER_8165
OG0012996	LVA_21805	HER_8157
OG0012997	LVA_22198	HER_8147
OG0012998	LVA_22199	HER_8141
OG0012999	LVA_22203	HER_8137
OG0013000	LVA_21981	HER_7888
OG0013001	LVA_28792	HER_28670
OG0013002	LVA_22908	HER_7894
OG0013003	LVA_22906	HER_8054
OG0013004	LVA_22902	HER_8059
OG0013005	LVA_22132	HER_8065
OG0013006	LVA_22218	HER_8123
OG0013007	LVA_22219	HER_8122
OG0013008	LVA_22220	HER_8121
OG0013009	LVA_22874	HER_7869
OG0013010	LVA_22388	HER_7807
OG0013011	LVA_22392	HER_7898
OG0013012	LVA_22409	HER_7914
OG0013013	LVA_22410	HER_7915
OG0013014	LVA_22411	HER_7917
OG0013015	LVA_22412	HER_7918
OG0013016	LVA_22414	HER_7923
OG0013017	LVA_22006	HER_7933
OG0013018	LVA_22000	HER_7947
OG0013019	LVA_22051	HER_8003
OG0013020	LVA_21712, LVA_21790	HER_8009
OG0013021	LVA_21784	HER_8017
OG0013022	LVA_21725, LVA_21778	HER_8027
OG0013023	LVA_21766, LVA_21737	HER_8037
OG0013025	LVA_7220	HER_41240, HER_27066
OG0013027	LVA_21496	HER_9958
OG0013028	LVA_21490	HER_9947
OG0013029	LVA_20048	HER_10192
OG0013030	LVA_20029	HER_10020
OG0013031	LVA_20026	HER_10022
OG0013032	LVA_20015	HER_10027
OG0013033	LVA_19711	HER_10036
OG0013034	LVA_19704, LVA_19709	HER_10038
OG0013035	LVA_19700	HER_10047
OG0013036	LVA_20881	HER_10051
OG0013037	LVA_20712, LVA_20888	HER_10062
OG0013038	LVA_20898	HER_10076
OG0013039	LVA_20775, LVA_20595	HER_10176
OG0013040	LVA_20506	HER_9887
OG0013041	LVA_26702	HER_10432
OG0013042	LVA_20400	HER_10405
OG0013043	LVA_20395	HER_10398
OG0013044	LVA_20394	HER_10395
OG0013045	LVA_21584, LVA_21518	HER_10374
OG0013046	LVA_21586, LVA_21519	HER_10372
OG0013048	LVA_19889	HER_10348
OG0013049	LVA_19894	HER_10343
OG0013050	LVA_19895	HER_10342
OG0013051	LVA_19999	HER_10332
OG0013052	LVA_19997	HER_10331
OG0013053	LVA_19996	HER_10327
OG0013054	LVA_19995	HER_10326
OG0013055	LVA_19994	HER_10325
OG0013056	LVA_19991	HER_10304
OG0013057	LVA_19982	HER_10294
OG0013058	LVA_19975	HER_10292
OG0013059	LVA_25267	HER_46443
OG0013060	LVA_19782	HER_11848
OG0013061	LVA_19780	HER_11842
OG0013062	LVA_19729	HER_11674
OG0013063	LVA_20195	HER_11690
OG0013064	LVA_20196	HER_11688
OG0013065	LVA_20197	HER_11687
OG0013066	LVA_19742	HER_11764
OG0013067	LVA_19738	HER_11763
OG0013068	LVA_19764	HER_11732
OG0013069	LVA_21709, LVA_21661	HER_11884
OG0013070	LVA_21211, LVA_21372	HER_10918
OG0013071	LVA_21210, LVA_21371	HER_10921
OG0013072	LVA_21472	HER_10926
OG0013073	LVA_19747	HER_10927
OG0013074	LVA_21682, LVA_21634	HER_10966
OG0013075	LVA_20326	HER_10990
OG0013076	LVA_20322	HER_10999
OG0013077	LVA_20350	HER_11018
OG0013078	LVA_20351	HER_11019
OG0013079	LVA_20354	HER_11022
OG0013080	LVA_20218	HER_10911
OG0013081	LVA_20221	HER_10909
OG0013083	LVA_20236	HER_10891
OG0013084	LVA_20237	HER_10889
OG0013085	LVA_20241	HER_10883
OG0013086	LVA_20244	HER_10880
OG0013087	LVA_20246	HER_10877
OG0013088	LVA_20248	HER_10876
OG0013089	LVA_20252	HER_10872
OG0013090	LVA_20280	HER_10817
OG0013091	LVA_20282	HER_10814
OG0013092	LVA_20285	HER_10811
OG0013093	LVA_20286	HER_10810
OG0013094	LVA_20305	HER_10799
OG0013095	LVA_20318	HER_10787
OG0013096	LVA_21571, LVA_21570, LVA_21620	HER_10776
OG0013097	LVA_21562, LVA_21614	HER_10762
OG0013098	LVA_21560, LVA_21613	HER_10761
OG0013099	LVA_21503	HER_10747
OG0013100	LVA_20388	HER_10741
OG0013101	LVA_20381	HER_10731
OG0013102	LVA_20374	HER_10688, HER_10727
OG0013103	LVA_20373	HER_10687
OG0013105	LVA_20210	HER_10567
OG0013106	LVA_20209	HER_10566
OG0013107	LVA_20206	HER_10565
OG0013108	LVA_20406	HER_10552
OG0013109	LVA_20546, LVA_20727	HER_10531
OG0013110	LVA_20199	HER_10498
OG0013111	LVA_21339, LVA_21180	HER_11601
OG0013112	LVA_21451	HER_11293
OG0013113	LVA_21458	HER_11290
OG0013114	LVA_21464	HER_11275
OG0013115	LVA_21465	HER_11274
OG0013116	LVA_20642, LVA_20820	HER_11265
OG0013117	LVA_21354, LVA_21192	HER_11247
OG0013118	LVA_21351, LVA_21189	HER_11238
OG0013119	LVA_21424	HER_11323
OG0013120	LVA_21421, LVA_21258	HER_11326
OG0013121	LVA_21250, LVA_21412	HER_11347
OG0013122	LVA_20437	HER_11385
OG0013123	LVA_20445	HER_11396
OG0013124	LVA_20469	HER_11450
OG0013126	LVA_20477	HER_11463
OG0013128	LVA_20480	HER_11468
OG0013129	LVA_20494	HER_11494
OG0013130	LVA_20495	HER_11495
OG0013131	LVA_20499	HER_11498
OG0013132	LVA_21300, LVA_21147	HER_11077
OG0013133	LVA_20168	HER_11080
OG0013134	LVA_21078	HER_11084
OG0013135	LVA_21064	HER_11094
OG0013138	LVA_21045	HER_11196
OG0013139	LVA_21046	HER_11197
OG0013140	LVA_21053	HER_11204
OG0013141	LVA_21054	HER_11205
OG0013142	LVA_20949	HER_11211
OG0013143	LVA_20948	HER_11212
OG0013144	LVA_20652, LVA_20831	HER_11597
OG0013145	LVA_20691, LVA_20867	HER_9644
OG0013146	LVA_20874, LVA_20696	HER_9656
OG0013148	LVA_19848	HER_9696
OG0013149	LVA_19846	HER_9697
OG0013150	LVA_19844	HER_9698
OG0013151	LVA_19842	HER_9699, HER_9729
OG0013152	LVA_20172	HER_11642
OG0013154	LVA_21315, LVA_21159	HER_11629
OG0013155	LVA_19697	HER_10207
OG0013156	LVA_19698	HER_10208
OG0013157	LVA_20009	HER_10223
OG0013158	LVA_19915	HER_10242
OG0013159	LVA_19952	HER_10279
OG0013160	LVA_19965	HER_10281
OG0013161	LVA_19966	HER_10283
OG0013162	LVA_19831	HER_9740
OG0013163	LVA_20084	HER_9745
OG0013164	LVA_20080	HER_9746
OG0013166	LVA_20052	HER_9777
OG0013167	LVA_20054	HER_9773
OG0013168	LVA_20056	HER_9772
OG0013169	LVA_19692	HER_9786
OG0013170	LVA_19686	HER_9788
OG0013171	LVA_19685	HER_9789
OG0013172	LVA_19683	HER_9791
OG0013173	LVA_19666	HER_9811
OG0013174	LVA_21102	HER_9833
OG0013175	LVA_3204	HER_18034
OG0013177	LVA_22857	HER_7878
OG0013178	LVA_22856	HER_7879
OG0013179	LVA_18935	HER_27067
OG0013180	LVA_15842	HER_20775
OG0013183	LVA_35671	HER_6313
OG0013184	LVA_6357, LVA_24780	HER_17031
OG0013185	LVA_7293	HER_24932
OG0013186	LVA_17126	HER_16341
OG0013187	LVA_30340	HER_40535
OG0013188	LVA_11935	HER_21813
OG0013189	LVA_11933	HER_21815
OG0013190	LVA_25368	HER_525, HER_526, HER_527
OG0013191	LVA_25377	HER_531
OG0013192	LVA_25161	HER_543, HER_574
OG0013194	LVA_25343	HER_493
OG0013195	LVA_25484, LVA_25587	HER_433
OG0013196	LVA_25477	HER_427
OG0013197	LVA_25577, LVA_25475	HER_424
OG0013198	LVA_25518, LVA_25432	HER_337
OG0013199	LVA_25420	HER_348
OG0013200	LVA_25415	HER_354
OG0013202	LVA_28864	HER_29180
OG0013203	LVA_25719	HER_223
OG0013204	LVA_25710	HER_218
OG0013205	LVA_25669	HER_614
OG0013206	LVA_25908	HER_623, HER_633
OG0013207	LVA_25774, LVA_25899	HER_641
OG0013208	LVA_25775	HER_667
OG0013209	LVA_27252	HER_3033, HER_3035
OG0013210	LVA_25786	HER_702
OG0013212	LVA_25812	HER_724
OG0013213	LVA_25815	HER_725
OG0013214	LVA_25818	HER_728
OG0013215	LVA_25822	HER_737
OG0013216	LVA_25823	HER_738
OG0013217	LVA_25824	HER_741
OG0013218	LVA_25825	HER_747
OG0013219	LVA_25826	HER_748
OG0013220	LVA_25746	HER_275, HER_274
OG0013221	LVA_25597, LVA_25496	HER_305, HER_310
OG0013222	LVA_26061	HER_307, HER_312
OG0013223	LVA_25844, LVA_25867	HER_25
OG0013224	LVA_25875, LVA_25852	HER_36
OG0013225	LVA_25163	HER_576
OG0013226	LVA_25165	HER_578
OG0013227	LVA_25166	HER_579
OG0013228	LVA_25167	HER_580
OG0013230	LVA_25073	HER_603
OG0013231	LVA_25074	HER_599
OG0013232	LVA_25078	HER_142
OG0013233	LVA_25066	HER_135
OG0013234	LVA_25063	HER_131
OG0013235	LVA_25061	HER_126
OG0013236	LVA_25054	HER_119
OG0013237	LVA_25052	HER_118
OG0013238	LVA_25050	HER_113
OG0013239	LVA_25049	HER_112
OG0013240	LVA_25035	HER_72
OG0013243	LVA_25101	HER_865
OG0013244	LVA_25102	HER_864
OG0013245	LVA_25104	HER_853
OG0013246	LVA_25106	HER_847
OG0013248	LVA_26290	HER_832
OG0013249	LVA_25112	HER_842
OG0013250	LVA_25958	HER_1001
OG0013251	LVA_25959	HER_1002
OG0013252	LVA_25969	HER_1018, HER_1035
OG0013253	LVA_25976	HER_1045
OG0013254	LVA_25987	HER_1059
OG0013255	LVA_25986	HER_1057
OG0013256	LVA_25980	HER_1049
OG0013257	LVA_25996	HER_1066
OG0013258	LVA_26001	HER_1072
OG0013259	LVA_26006	HER_1077
OG0013260	LVA_26007	HER_1078
OG0013261	LVA_26011	HER_1080
OG0013262	LVA_26020	HER_1082
OG0013263	LVA_28630	HER_1142
OG0013264	LVA_25125	HER_1161
OG0013265	LVA_25123	HER_1167
OG0013266	LVA_25122	HER_1168
OG0013267	LVA_26288	HER_1170
OG0013268	LVA_26286	HER_1180
OG0013269	LVA_26567	HER_1186
OG0013270	LVA_26565	HER_1187
OG0013271	LVA_26558	HER_1210
OG0013272	LVA_26557	HER_1212
OG0013273	LVA_26556	HER_1218
OG0013274	LVA_26599	HER_1266
OG0013275	LVA_26610	HER_1295
OG0013276	LVA_26613	HER_1303
OG0013277	LVA_26615	HER_1309
OG0013278	LVA_26618	HER_1312
OG0013279	LVA_26620	HER_1314
OG0013280	LVA_26626	HER_1361
OG0013281	LVA_26630	HER_1369
OG0013282	LVA_26268	HER_1525
OG0013283	LVA_26237	HER_1572
OG0013284	LVA_26238	HER_1571
OG0013285	LVA_26240	HER_1561
OG0013286	LVA_26246	HER_1549
OG0013287	LVA_26256	HER_1536
OG0013288	LVA_26270	HER_1523
OG0013290	LVA_26641	HER_1378
OG0013291	LVA_26642	HER_1379
OG0013292	LVA_26644	HER_1381
OG0013293	LVA_26529	HER_1422
OG0013294	LVA_26536	HER_1427
OG0013295	LVA_26587	HER_1458
OG0013296	LVA_26575	HER_1467
OG0013297	LVA_26579	HER_1466
OG0013298	LVA_26580	HER_1465
OG0013299	LVA_26582	HER_1462
OG0013300	LVA_26186	HER_1627
OG0013301	LVA_26181	HER_1632
OG0013302	LVA_26178	HER_1635
OG0013303	LVA_26161	HER_1658
OG0013304	LVA_26065	HER_1707
OG0013305	LVA_26067	HER_1709
OG0013306	LVA_26069	HER_1711
OG0013307	LVA_26079	HER_1721
OG0013308	LVA_26084	HER_1725
OG0013309	LVA_26087	HER_1730
OG0013310	LVA_26088	HER_1731
OG0013312	LVA_26098	HER_1741
OG0013313	LVA_26106	HER_1757
OG0013314	LVA_26105	HER_1756
OG0013315	LVA_26116	HER_1768, HER_1779
OG0013316	LVA_26132	HER_1801
OG0013317	LVA_26133	HER_1802
OG0013318	LVA_26134	HER_1803
OG0013320	LVA_17103	HER_16552
OG0013321	LVA_26460	HER_1953
OG0013322	LVA_26462	HER_1954
OG0013323	LVA_26463	HER_1955
OG0013324	LVA_26465	HER_1957
OG0013325	LVA_26467	HER_1959
OG0013326	LVA_26677	HER_1984
OG0013327	LVA_26655	HER_2079
OG0013328	LVA_25625	HER_2113
OG0013329	LVA_25626	HER_2114
OG0013330	LVA_25630	HER_2120
OG0013331	LVA_14107, LVA_14181	HER_41516
OG0013332	LVA_25656	HER_2167
OG0013333	LVA_25658	HER_2168
OG0013334	LVA_25660	HER_2172
OG0013335	LVA_25667	HER_2177
OG0013336	LVA_26447	HER_2179
OG0013337	LVA_26423	HER_2212
OG0013338	LVA_26415	HER_2222
OG0013339	LVA_26408	HER_2258, HER_2229
OG0013340	LVA_26398	HER_2276, HER_2249
OG0013341	LVA_26394	HER_2280
OG0013342	LVA_26392	HER_2302
OG0013343	LVA_26388	HER_2294, HER_2306
OG0013344	LVA_26384	HER_2308
OG0013345	LVA_26383	HER_2310
OG0013346	LVA_26376	HER_2317
OG0013347	LVA_26362	HER_2341
OG0013348	LVA_26361	HER_2342
OG0013349	LVA_26340	HER_2354
OG0013351	LVA_26308	HER_2406
OG0013352	LVA_26306	HER_2408
OG0013353	LVA_26305	HER_2409
OG0013354	LVA_26304	HER_2410
OG0013355	LVA_26303	HER_2411
OG0013356	LVA_26647	HER_2412
OG0013357	LVA_26650	HER_2415
OG0013358	LVA_26737	HER_2465
OG0013359	LVA_26735	HER_2467
OG0013360	LVA_26731	HER_2472
OG0013361	LVA_26729	HER_2474
OG0013362	LVA_26694	HER_2507, HER_2513
OG0013363	LVA_26699	HER_2523
OG0013364	LVA_26700	HER_2525
OG0013365	LVA_26747	HER_2641
OG0013366	LVA_19080	HER_2639
OG0013367	LVA_26754	HER_2637
OG0013368	LVA_26496	HER_2607
OG0013369	LVA_26485	HER_2592, HER_2585
OG0013370	LVA_26481	HER_2583
OG0013372	LVA_26476	HER_2554
OG0013373	LVA_26475	HER_2553
OG0013374	LVA_17495	HER_16760
OG0013377	LVA_15714	HER_20350
OG0013378	LVA_5373	HER_12272
OG0013379	LVA_29681	HER_39943
OG0013380	LVA_22122	HER_9078
OG0013381	LVA_6939	HER_25245
OG0013382	LVA_36501	HER_6632
OG0013383	LVA_6759	HER_23646
OG0013384	LVA_37045	HER_6178
OG0013385	LVA_2194, LVA_2056, LVA_2042	HER_29637
OG0013386	LVA_8561	HER_33406
OG0013387	LVA_8169	HER_33379
OG0013389	LVA_8189	HER_32734
OG0013391	LVA_7702, LVA_7880	HER_32627
OG0013392	LVA_8338	HER_33512
OG0013394	LVA_7409	HER_23602
OG0013395	LVA_8479	HER_33596
OG0013396	LVA_8155	HER_33634
OG0013397	LVA_8429	HER_33095
OG0013399	LVA_8570	HER_33049
OG0013400	LVA_7869, LVA_7709	HER_33041, HER_33022
OG0013401	LVA_35666, LVA_5552, LVA_21699	HER_5255
OG0013402	LVA_7872	HER_33039, HER_33021
OG0013403	LVA_9642, LVA_9701	HER_33823
OG0013404	LVA_9651, LVA_9687	HER_33779
OG0013405	LVA_9649, LVA_9691	HER_33781
OG0013406	LVA_9646, LVA_9694	HER_33784
OG0013408	LVA_28853	HER_27928
OG0013409	LVA_16136	HER_20423
OG0013411	LVA_8421	HER_25350
OG0013414	LVA_14623	HER_41222
OG0013415	LVA_8384	HER_33366
OG0013416	LVA_29235	HER_28274
OG0013417	LVA_3909	HER_17385
OG0013418	LVA_13278, LVA_25280, LVA_25955	HER_44825
OG0013420	LVA_3393	HER_18275
OG0013421	LVA_36504	HER_6639
OG0013422	LVA_25953	HER_997
OG0013424	LVA_26471	HER_2491
OG0013425	LVA_26473	HER_2488
OG0013426	LVA_26671	HER_2024
OG0013429	LVA_16573	HER_19794
OG0013432	LVA_27112	HER_2785
OG0013433	LVA_27115	HER_2784
OG0013434	LVA_26988	HER_2720
OG0013435	LVA_26986	HER_2718
OG0013436	LVA_26985	HER_2717
OG0013437	LVA_26979	HER_2713
OG0013438	LVA_27153	HER_3199
OG0013439	LVA_27104	HER_3206
OG0013441	LVA_27496, LVA_27572	HER_3426
OG0013442	LVA_33334, LVA_33183	HER_36576
OG0013443	LVA_27623, LVA_27647	HER_3565
OG0013444	LVA_26953	HER_3611
OG0013445	LVA_26928	HER_3631
OG0013446	LVA_27308	HER_3677
OG0013447	LVA_27131	HER_3740
OG0013448	LVA_27129	HER_3741
OG0013449	LVA_27128	HER_3744
OG0013450	LVA_27127	HER_3745
OG0013451	LVA_27670	HER_3730
OG0013452	LVA_27665	HER_3724
OG0013453	LVA_27663	HER_3720
OG0013454	LVA_27659	HER_3715
OG0013455	LVA_27284	HER_3783
OG0013456	LVA_27749	HER_3789
OG0013457	LVA_27746	HER_3792
OG0013458	LVA_27723	HER_3809
OG0013459	LVA_28128	HER_3908
OG0013461	LVA_27260	HER_3040
OG0013463	LVA_26975	HER_2673
OG0013464	LVA_26978	HER_2679
OG0013467	LVA_26842	HER_3108
OG0013468	LVA_26846	HER_3078
OG0013469	LVA_26848	HER_3077
OG0013470	LVA_26857	HER_3052
OG0013471	LVA_26856	HER_3053
OG0013472	LVA_27329, LVA_27330, LVA_27328	HER_2944
OG0013473	LVA_27324	HER_2950
OG0013474	LVA_19624	HER_26522
OG0013475	LVA_26799	HER_2999
OG0013476	LVA_27396	HER_3932
OG0013477	LVA_27371	HER_3019
OG0013478	LVA_26956	HER_3979, HER_3972
OG0013480	LVA_26959	HER_3984
OG0013481	LVA_27264	HER_3985
OG0013482	LVA_28025	HER_3994
OG0013485	LVA_27409	HER_4040
OG0013488	LVA_27475, LVA_27551	HER_4231
OG0013489	LVA_27565, LVA_27489	HER_4238
OG0013491	LVA_27491, LVA_27567	HER_4253
OG0013492	LVA_26895	HER_4256
OG0013494	LVA_16227	HER_19679
OG0013495	LVA_27883	HER_4450, HER_4508
OG0013496	LVA_27764	HER_4286
OG0013497	LVA_27769	HER_4289
OG0013499	LVA_27921	HER_4387
OG0013500	LVA_27958	HER_4344
OG0013501	LVA_26826	HER_4690
OG0013502	LVA_27302	HER_4661
OG0013503	LVA_27298, LVA_27299	HER_4658
OG0013504	LVA_27297	HER_4657
OG0013505	LVA_27191	HER_4647
OG0013506	LVA_27190	HER_4646
OG0013507	LVA_27189	HER_4645
OG0013508	LVA_27188	HER_4644
OG0013509	LVA_27187	HER_4643
OG0013510	LVA_27182	HER_4599
OG0013511	LVA_27542, LVA_27462	HER_5092
OG0013512	LVA_27439	HER_5162
OG0013513	LVA_27437	HER_5164
OG0013514	LVA_27060	HER_4976
OG0013515	LVA_28075	HER_4705
OG0013516	LVA_28081	HER_4711
OG0013517	LVA_27085	HER_5325, HER_5367
OG0013518	LVA_27293	HER_5291, HER_5398
OG0013519	LVA_28050	HER_5210, HER_5266
OG0013520	LVA_28052	HER_5211, HER_5265
OG0013521	LVA_28063	HER_5228
OG0013522	LVA_27137	HER_4854
OG0013523	LVA_27168	HER_4811
OG0013525	LVA_18838	HER_26565
OG0013526	LVA_496	HER_29669
OG0013527	LVA_529	HER_2858
OG0013528	LVA_48	HER_29744
OG0013529	LVA_45	HER_29735, HER_29747
OG0013530	LVA_38	HER_29772
OG0013532	LVA_1398	HER_29797
OG0013533	LVA_1386	HER_29807
OG0013534	LVA_1381	HER_29809
OG0013535	LVA_1375	HER_29850
OG0013536	LVA_25144	HER_47539
OG0013537	LVA_614	HER_29969
OG0013538	LVA_617	HER_29973
OG0013539	LVA_671, LVA_956	HER_29996
OG0013540	LVA_631	HER_29437
OG0013541	LVA_1141, LVA_875	HER_29635
OG0013542	LVA_108	HER_29586
OG0013543	LVA_109	HER_29585
OG0013544	LVA_122	HER_29571
OG0013545	LVA_132	HER_29564
OG0013546	LVA_133	HER_29563
OG0013547	LVA_157	HER_29536
OG0013548	LVA_159	HER_29535
OG0013549	LVA_160	HER_29534
OG0013551	LVA_1017, LVA_737	HER_29499
OG0013552	LVA_1215	HER_29441
OG0013554	LVA_13418	HER_22565
OG0013555	LVA_605	HER_30091
OG0013556	LVA_592	HER_30088
OG0013557	LVA_593	HER_30087
OG0013558	LVA_597	HER_30084
OG0013559	LVA_598	HER_30082
OG0013560	LVA_816, LVA_1100	HER_30062, HER_30065
OG0013561	LVA_316	HER_31158
OG0013562	LVA_1555	HER_31173
OG0013563	LVA_1553	HER_31174
OG0013564	LVA_915, LVA_1177	HER_31098
OG0013565	LVA_491	HER_31009
OG0013567	LVA_77	HER_31018
OG0013568	LVA_1339	HER_31084
OG0013569	LVA_1338	HER_31085
OG0013570	LVA_1337	HER_31086
OG0013571	LVA_1323	HER_30999
OG0013572	LVA_1322	HER_30998
OG0013573	LVA_1318	HER_30995
OG0013574	LVA_1312	HER_30987
OG0013575	LVA_1297	HER_30967, HER_30960
OG0013576	LVA_1280	HER_30955
OG0013577	LVA_1274	HER_30943
OG0013578	LVA_925	HER_30938
OG0013579	LVA_1537	HER_30383
OG0013580	LVA_1540	HER_30382
OG0013581	LVA_438	HER_30299
OG0013582	LVA_440	HER_30297
OG0013583	LVA_446	HER_30294
OG0013584	LVA_449	HER_30292
OG0013585	LVA_1482	HER_30652
